weekday;day;month;year;time;CONSUMO_TOTAL FNC;AVAC FNC;IT FNC
Sat;4;2;2017;22:45;7.61;3.09;3.81
Sat;4;2;2017;23:00;7.58;3.08;3.8
Sat;4;2;2017;23:15;7.58;3.09;3.81
Sat;4;2;2017;23:30;7.57;3.08;3.8
Sat;4;2;2017;23:45;7.54;3.06;3.8
Sun;5;2;2017;00:00;7.53;3.06;3.8
Sun;5;2;2017;00:15;8.31;3.87;3.81
Sun;5;2;2017;00:30;8.12;3.64;3.81
Sun;5;2;2017;00:45;8.54;4.07;3.8
Sun;5;2;2017;01:00;7.62;3.15;3.8
Sun;5;2;2017;01:15;8.82;4.36;3.8
Sun;5;2;2017;01:30;7.62;3.14;3.8
Sun;5;2;2017;01:45;8.73;4.25;3.8
Sun;5;2;2017;02:00;8.02;3.59;3.8
Sun;5;2;2017;02:15;7.73;3.25;3.79
Sun;5;2;2017;02:30;7.53;3.07;3.79
Sun;5;2;2017;02:45;7.54;3.07;3.8
Sun;5;2;2017;03:00;7.63;3.08;3.8
Sun;5;2;2017;03:15;7.68;3.25;3.79
Sun;5;2;2017;03:30;8.05;3.54;3.8
Sun;5;2;2017;03:45;8.52;4.12;3.79
Sun;5;2;2017;04:00;8.12;3.64;3.8
Sun;5;2;2017;04:15;8.38;3.95;3.79
Sun;5;2;2017;04:30;8.16;3.7;3.8
Sun;5;2;2017;04:45;8.3;3.88;3.8
Sun;5;2;2017;05:00;8.08;3.59;3.79
Sun;5;2;2017;05:15;8.48;4.03;3.8
Sun;5;2;2017;05:30;7.82;3.37;3.79
Sun;5;2;2017;05:45;8.16;3.68;3.8
Sun;5;2;2017;06:00;7.53;3.07;3.79
Sun;5;2;2017;06:15;7.54;3.07;3.8
Sun;5;2;2017;06:30;7.55;3.07;3.79
Sun;5;2;2017;06:45;8.37;3.9;3.79
Sun;5;2;2017;07:00;7.99;3.58;3.8
Sun;5;2;2017;07:15;7.96;3.48;3.8
Sun;5;2;2017;07:30;7.53;3.06;3.8
Sun;5;2;2017;07:45;7.55;3.08;3.79
Sun;5;2;2017;08:00;7.49;3.09;3.8
Sun;5;2;2017;08:15;8.35;4.03;3.79
Sun;5;2;2017;08:30;7.98;3.63;3.8
Sun;5;2;2017;08:45;8.43;4.08;3.8
Sun;5;2;2017;09:00;7.51;3.16;3.8
Sun;5;2;2017;09:15;8.73;4.39;3.8
Sun;5;2;2017;09:30;7.51;3.15;3.8
Sun;5;2;2017;09:45;8.55;4.14;3.81
Sun;5;2;2017;10:00;8.32;4.0;3.8
Sun;5;2;2017;10:15;7.7;3.31;3.81
Sun;5;2;2017;10:30;8.59;4.24;3.81
Sun;5;2;2017;10:45;7.78;3.12;3.81
Sun;5;2;2017;11:00;8.75;4.28;3.82
Sun;5;2;2017;11:15;7.53;3.15;3.81
Sun;5;2;2017;11:30;8.48;4.12;3.81
Sun;5;2;2017;11:45;8.27;3.93;3.81
Sun;5;2;2017;12:00;7.44;3.08;3.81
Sun;5;2;2017;12:15;7.54;3.07;3.81
Sun;5;2;2017;12:30;7.46;3.07;3.81
Sun;5;2;2017;12:45;8.31;3.95;3.81
Sun;5;2;2017;13:00;8.03;3.65;3.81
Sun;5;2;2017;13:15;8.2;3.85;3.82
Sun;5;2;2017;13:30;7.46;3.08;3.81
Sun;5;2;2017;13:45;7.47;3.08;3.81
Sun;5;2;2017;14:00;7.48;3.12;3.8
Sun;5;2;2017;14:15;8.15;3.73;3.81
Sun;5;2;2017;14:30;8.49;4.17;3.8
Sun;5;2;2017;14:45;7.94;3.56;3.81
Sun;5;2;2017;15:00;8.5;4.17;3.82
Sun;5;2;2017;15:15;8.0;3.62;3.81
Sun;5;2;2017;15:30;8.58;4.24;3.81
Sun;5;2;2017;15:45;7.82;3.38;3.81
Sun;5;2;2017;16:00;8.7;4.37;3.81
Sun;5;2;2017;16:15;7.69;3.27;3.81
Sun;5;2;2017;16:30;8.74;4.4;3.83
Sun;5;2;2017;16:45;7.75;3.37;3.81
Sun;5;2;2017;17:00;7.89;3.5;3.81
Sun;5;2;2017;17:15;7.44;3.07;3.81
Sun;5;2;2017;17:30;7.43;3.06;3.81
Sun;5;2;2017;17:45;8.28;3.97;3.81
Sun;5;2;2017;18:00;7.58;3.22;3.81
Sun;5;2;2017;18:15;8.21;3.83;3.81
Sun;5;2;2017;18:30;7.42;3.06;3.8
Sun;5;2;2017;18:45;7.46;3.05;3.8
Sun;5;2;2017;19:00;8.14;3.65;3.81
Sun;5;2;2017;19:15;7.72;3.22;3.81
Sun;5;2;2017;19:30;8.89;4.43;3.8
Sun;5;2;2017;19:45;7.66;3.19;3.81
Sun;5;2;2017;20:00;8.74;4.21;3.82
Sun;5;2;2017;20:15;8.38;3.93;3.81
Sun;5;2;2017;20:30;8.02;3.48;3.81
Sun;5;2;2017;20:45;8.71;4.26;3.81
Sun;5;2;2017;21:00;7.75;3.23;3.81
Sun;5;2;2017;21:15;8.93;4.42;3.81
Sun;5;2;2017;21:30;7.93;3.48;3.82
Sun;5;2;2017;21:45;7.92;3.38;3.82
Sun;5;2;2017;22:00;7.59;3.07;3.81
Sun;5;2;2017;22:15;7.82;3.34;3.81
Sun;5;2;2017;22:30;8.48;4.0;3.81
Sun;5;2;2017;22:45;8.48;4.0;3.81
Sun;5;2;2017;23:00;7.54;3.06;3.8
Sun;5;2;2017;23:15;7.55;3.06;3.81
Sun;5;2;2017;23:30;7.58;3.06;3.81
Sun;5;2;2017;23:45;8.49;4.04;3.81
Mon;6;2;2017;00:00;10.08;5.71;3.81
Mon;6;2;2017;00:15;9.8;5.36;3.8
Mon;6;2;2017;00:30;9.29;4.55;3.81
Mon;6;2;2017;00:45;8.61;4.14;3.8
Mon;6;2;2017;01:00;9.24;4.83;3.8
Mon;6;2;2017;01:15;8.47;4.07;3.8
Mon;6;2;2017;01:30;9.02;4.61;3.8
Mon;6;2;2017;01:45;8.7;4.31;3.8
Mon;6;2;2017;02:00;8.73;4.31;3.79
Mon;6;2;2017;02:15;8.98;4.62;3.79
Mon;6;2;2017;02:30;8.43;3.98;3.79
Mon;6;2;2017;02:45;9.14;4.73;3.79
Mon;6;2;2017;03:00;8.32;3.86;3.8
Mon;6;2;2017;03:15;9.14;4.73;3.79
Mon;6;2;2017;03:30;8.27;3.87;3.79
Mon;6;2;2017;03:45;9.14;4.75;3.79
Mon;6;2;2017;04:00;8.27;3.86;3.79
Mon;6;2;2017;04:15;9.39;5.02;3.79
Mon;6;2;2017;04:30;9.0;4.61;3.79
Mon;6;2;2017;04:45;8.27;3.87;3.79
Mon;6;2;2017;05:00;9.52;5.17;3.79
Mon;6;2;2017;05:15;8.59;4.18;3.79
Mon;6;2;2017;05:30;8.52;4.14;3.79
Mon;6;2;2017;05:45;9.54;5.13;3.79
Mon;6;2;2017;06:00;8.24;3.84;3.79
Mon;6;2;2017;06:15;8.87;4.49;3.79
Mon;6;2;2017;06:30;9.14;4.73;3.79
Mon;6;2;2017;06:45;8.21;3.81;3.79
Mon;6;2;2017;07:00;9.12;4.75;3.79
Mon;6;2;2017;07:15;8.89;4.44;3.79
Mon;6;2;2017;07:30;8.22;3.8;3.8
Mon;6;2;2017;07:45;9.3;4.93;3.8
Mon;6;2;2017;08:00;8.6;4.25;3.8
Mon;6;2;2017;08:15;8.21;3.9;3.81
Mon;6;2;2017;08:30;9.76;5.12;3.82
Mon;6;2;2017;08:45;9.34;4.2;3.82
Mon;6;2;2017;09:00;8.82;4.01;3.82
Mon;6;2;2017;09:15;10.51;5.44;3.82
Mon;6;2;2017;09:30;8.84;3.95;3.83
Mon;6;2;2017;09:45;9.0;4.3;3.83
Mon;6;2;2017;10:00;9.81;5.07;3.88
Mon;6;2;2017;10:15;8.69;3.93;3.86
Mon;6;2;2017;10:30;9.51;4.76;3.85
Mon;6;2;2017;10:45;9.5;4.73;3.86
Mon;6;2;2017;11:00;8.86;3.93;3.86
Mon;6;2;2017;11:15;9.87;4.92;3.86
Mon;6;2;2017;11:30;9.27;4.5;3.86
Mon;6;2;2017;11:45;8.72;3.92;3.86
Mon;6;2;2017;12:00;9.86;5.18;3.87
Mon;6;2;2017;12:15;8.99;4.26;3.86
Mon;6;2;2017;12:30;8.98;3.97;3.86
Mon;6;2;2017;12:45;10.63;5.48;3.85
Mon;6;2;2017;13:00;9.15;4.0;3.86
Mon;6;2;2017;13:15;9.46;4.33;3.86
Mon;6;2;2017;13:30;10.33;5.22;3.85
Mon;6;2;2017;13:45;8.68;3.94;3.85
Mon;6;2;2017;14:00;9.25;4.61;3.84
Mon;6;2;2017;14:15;9.66;4.95;3.82
Mon;6;2;2017;14:30;8.7;3.95;3.83
Mon;6;2;2017;14:45;9.69;4.96;3.83
Mon;6;2;2017;15:00;9.3;4.53;3.83
Mon;6;2;2017;15:15;8.7;3.99;3.83
Mon;6;2;2017;15:30;10.15;5.48;3.83
Mon;6;2;2017;15:45;8.77;4.02;3.84
Mon;6;2;2017;16:00;9.66;4.6;3.84
Mon;6;2;2017;16:15;9.69;4.9;3.83
Mon;6;2;2017;16:30;8.68;3.94;3.83
Mon;6;2;2017;16:45;9.55;4.87;3.85
Mon;6;2;2017;17:00;9.38;4.62;3.85
Mon;6;2;2017;17:15;8.62;3.94;3.85
Mon;6;2;2017;17:30;9.49;5.15;3.84
Mon;6;2;2017;17:45;8.78;4.39;3.84
Mon;6;2;2017;18:00;8.35;3.97;3.84
Mon;6;2;2017;18:15;9.73;5.42;3.84
Mon;6;2;2017;18:30;8.47;4.08;3.84
Mon;6;2;2017;18:45;8.29;3.88;3.85
Mon;6;2;2017;19:00;9.78;5.32;3.84
Mon;6;2;2017;19:15;8.39;3.85;3.85
Mon;6;2;2017;19:30;8.64;4.15;3.85
Mon;6;2;2017;19:45;9.61;5.09;3.85
Mon;6;2;2017;20:00;8.29;3.8;3.85
Mon;6;2;2017;20:15;8.62;4.17;3.84
Mon;6;2;2017;20:30;9.55;5.07;3.84
Mon;6;2;2017;20:45;8.28;3.8;3.84
Mon;6;2;2017;21:00;8.65;4.21;3.81
Mon;6;2;2017;21:15;9.45;4.98;3.81
Mon;6;2;2017;21:30;8.3;3.83;3.81
Mon;6;2;2017;21:45;8.66;4.24;3.81
Mon;6;2;2017;22:00;9.48;5.04;3.81
Mon;6;2;2017;22:15;8.28;3.83;3.82
Mon;6;2;2017;22:30;8.84;4.4;3.81
Mon;6;2;2017;22:45;9.38;4.92;3.81
Mon;6;2;2017;23:00;8.28;3.84;3.81
Mon;6;2;2017;23:15;8.83;4.41;3.81
Mon;6;2;2017;23:30;9.22;4.75;3.81
Mon;6;2;2017;23:45;8.3;3.81;3.81
Tue;7;2;2017;00:00;9.12;4.7;3.81
Tue;7;2;2017;00:15;9.02;4.57;3.81
Tue;7;2;2017;00:30;8.27;3.83;3.82
Tue;7;2;2017;00:45;9.22;4.68;3.8
Tue;7;2;2017;01:00;9.19;4.56;3.79
Tue;7;2;2017;01:15;8.25;3.84;3.8
Tue;7;2;2017;01:30;8.9;4.52;3.8
Tue;7;2;2017;01:45;9.15;4.72;3.79
Tue;7;2;2017;02:00;8.25;3.83;3.79
Tue;7;2;2017;02:15;9.02;4.64;3.79
Tue;7;2;2017;02:30;9.02;4.62;3.79
Tue;7;2;2017;02:45;8.25;3.84;3.79
Tue;7;2;2017;03:00;8.93;4.55;3.79
Tue;7;2;2017;03:15;9.09;4.64;3.79
Tue;7;2;2017;03:30;8.25;3.84;3.79
Tue;7;2;2017;03:45;8.86;4.5;3.79
Tue;7;2;2017;04:00;10.47;6.13;3.79
Tue;7;2;2017;04:15;9.78;5.39;3.79
Tue;7;2;2017;04:30;8.65;4.1;3.79
Tue;7;2;2017;04:45;8.12;3.64;3.79
Tue;7;2;2017;05:00;8.56;4.14;3.8
Tue;7;2;2017;05:15;8.19;3.77;3.79
Tue;7;2;2017;05:30;8.3;3.85;3.79
Tue;7;2;2017;05:45;8.49;4.07;3.79
Tue;7;2;2017;06:00;7.99;3.53;3.79
Tue;7;2;2017;06:15;8.6;4.16;3.79
Tue;7;2;2017;06:30;7.82;3.39;3.79
Tue;7;2;2017;06:45;8.19;3.75;3.79
Tue;7;2;2017;07:00;8.18;3.74;3.79
Tue;7;2;2017;07:15;8.07;3.63;3.8
Tue;7;2;2017;07:30;8.0;3.52;3.8
Tue;7;2;2017;07:45;8.21;3.73;3.79
Tue;7;2;2017;08:00;8.16;3.74;3.8
Tue;7;2;2017;08:15;8.14;3.57;3.8
Tue;7;2;2017;08:30;8.98;4.13;3.81
Tue;7;2;2017;08:45;8.42;3.51;3.82
Tue;7;2;2017;09:00;9.06;4.06;3.81
Tue;7;2;2017;09:15;8.64;3.7;3.81
Tue;7;2;2017;09:30;9.14;4.03;3.82
Tue;7;2;2017;09:45;8.57;3.55;3.82
Tue;7;2;2017;10:00;9.55;4.2;3.82
Tue;7;2;2017;10:15;8.75;3.59;3.82
Tue;7;2;2017;10:30;8.99;4.12;3.82
Tue;7;2;2017;10:45;8.37;3.49;3.82
Tue;7;2;2017;11:00;9.23;4.34;3.82
Tue;7;2;2017;11:15;8.42;3.49;3.83
Tue;7;2;2017;11:30;9.11;3.92;3.83
Tue;7;2;2017;11:45;8.49;3.49;3.83
Tue;7;2;2017;12:00;8.79;3.89;3.83
Tue;7;2;2017;12:15;8.66;3.8;3.83
Tue;7;2;2017;12:30;8.57;3.62;3.84
Tue;7;2;2017;12:45;8.81;3.89;3.83
Tue;7;2;2017;13:00;8.39;3.51;3.83
Tue;7;2;2017;13:15;8.87;3.93;3.83
Tue;7;2;2017;13:30;8.52;3.86;3.83
Tue;7;2;2017;13:45;8.16;3.55;3.82
Tue;7;2;2017;14:00;8.61;3.89;3.82
Tue;7;2;2017;14:15;8.75;3.93;3.83
Tue;7;2;2017;14:30;8.53;3.5;3.83
Tue;7;2;2017;14:45;9.08;3.93;3.83
Tue;7;2;2017;15:00;8.64;3.74;3.83
Tue;7;2;2017;15:15;8.62;3.69;3.83
Tue;7;2;2017;15:30;9.06;4.15;3.84
Tue;7;2;2017;15:45;8.82;3.71;3.82
Tue;7;2;2017;16:00;9.44;4.23;3.84
Tue;7;2;2017;16:15;9.1;3.75;3.83
Tue;7;2;2017;16:30;9.4;4.09;3.83
Tue;7;2;2017;16:45;9.05;3.81;3.84
Tue;7;2;2017;17:00;8.92;3.76;3.83
Tue;7;2;2017;17:15;9.49;4.16;3.83
Tue;7;2;2017;17:30;8.88;3.51;3.82
Tue;7;2;2017;17:45;9.57;4.38;3.82
Tue;7;2;2017;18:00;8.69;3.51;3.82
Tue;7;2;2017;18:15;9.04;3.93;3.82
Tue;7;2;2017;18:30;8.74;3.61;3.82
Tue;7;2;2017;18:45;8.97;3.6;3.83
Tue;7;2;2017;19:00;8.79;3.76;3.83
Tue;7;2;2017;19:15;8.76;3.74;3.83
Tue;7;2;2017;19:30;8.36;3.42;3.83
Tue;7;2;2017;19:45;8.65;3.67;3.83
Tue;7;2;2017;20:00;8.59;3.77;3.83
Tue;7;2;2017;20:15;8.25;3.61;3.81
Tue;7;2;2017;20:30;8.21;3.54;3.81
Tue;7;2;2017;20:45;8.41;3.76;3.81
Tue;7;2;2017;21:00;8.36;3.72;3.81
Tue;7;2;2017;21:15;8.12;3.44;3.82
Tue;7;2;2017;21:30;8.44;3.78;3.8
Tue;7;2;2017;21:45;8.07;3.44;3.8
Tue;7;2;2017;22:00;8.85;4.21;3.81
Tue;7;2;2017;22:15;8.06;3.4;3.81
Tue;7;2;2017;22:30;8.76;4.14;3.8
Tue;7;2;2017;22:45;8.26;3.58;3.8
Tue;7;2;2017;23:00;8.45;3.79;3.8
Tue;7;2;2017;23:15;8.44;3.9;3.8
Tue;7;2;2017;23:30;7.86;3.37;3.8
Tue;7;2;2017;23:45;8.42;3.97;3.8
Wed;8;2;2017;00:00;8.18;3.67;3.8
Wed;8;2;2017;00:15;7.95;3.48;3.8
Wed;8;2;2017;00:30;8.56;4.08;3.8
Wed;8;2;2017;00:45;7.86;3.39;3.8
Wed;8;2;2017;01:00;8.25;3.8;3.8
Wed;8;2;2017;01:15;7.85;3.39;3.8
Wed;8;2;2017;01:30;8.29;3.83;3.8
Wed;8;2;2017;01:45;7.86;3.4;3.8
Wed;8;2;2017;02:00;8.27;3.81;3.79
Wed;8;2;2017;02:15;7.84;3.4;3.79
Wed;8;2;2017;02:30;8.33;3.89;3.79
Wed;8;2;2017;02:45;7.85;3.41;3.79
Wed;8;2;2017;03:00;8.3;3.87;3.79
Wed;8;2;2017;03:15;7.84;3.4;3.79
Wed;8;2;2017;03:30;8.31;3.84;3.79
Wed;8;2;2017;03:45;7.86;3.41;3.79
Wed;8;2;2017;04:00;8.3;3.85;3.79
Wed;8;2;2017;04:15;7.85;3.41;3.79
Wed;8;2;2017;04:30;8.26;3.83;3.79
Wed;8;2;2017;04:45;7.85;3.4;3.79
Wed;8;2;2017;05:00;8.26;3.81;3.79
Wed;8;2;2017;05:15;7.85;3.4;3.79
Wed;8;2;2017;05:30;8.27;3.84;3.79
Wed;8;2;2017;05:45;7.86;3.4;3.79
Wed;8;2;2017;06:00;8.42;4.01;3.79
Wed;8;2;2017;06:15;8.1;3.66;3.79
Wed;8;2;2017;06:30;7.84;3.38;3.79
Wed;8;2;2017;06:45;8.59;4.15;3.79
Wed;8;2;2017;07:00;7.85;3.39;3.8
Wed;8;2;2017;07:15;7.82;3.37;3.8
Wed;8;2;2017;07:30;8.6;4.14;3.8
Wed;8;2;2017;07:45;7.85;3.39;3.79
Wed;8;2;2017;08:00;8.76;4.44;3.8
Wed;8;2;2017;08:15;9.04;4.76;3.8
Wed;8;2;2017;08:30;9.0;4.07;3.82
Wed;8;2;2017;08:45;8.49;3.74;3.82
Wed;8;2;2017;09:00;7.75;3.07;3.82
Wed;8;2;2017;09:15;9.21;4.57;3.82
Wed;8;2;2017;09:30;8.15;3.3;3.82
Wed;8;2;2017;09:45;8.11;3.24;3.83
Wed;8;2;2017;10:00;8.14;3.23;3.82
Wed;8;2;2017;10:15;8.36;3.56;3.83
Wed;8;2;2017;10:30;9.0;4.28;3.83
Wed;8;2;2017;10:45;8.8;4.08;3.83
Wed;8;2;2017;11:00;8.08;3.16;3.83
Wed;8;2;2017;11:15;9.07;4.25;3.82
Wed;8;2;2017;11:30;8.05;3.23;3.83
Wed;8;2;2017;11:45;8.65;3.9;3.83
Wed;8;2;2017;12:00;8.77;4.04;3.83
Wed;8;2;2017;12:15;8.11;3.21;3.83
Wed;8;2;2017;12:30;9.3;4.14;3.83
Wed;8;2;2017;12:45;8.99;3.74;3.82
Wed;8;2;2017;13:00;8.56;3.32;3.82
Wed;8;2;2017;13:15;9.48;4.29;3.82
Wed;8;2;2017;13:30;8.53;3.72;3.82
Wed;8;2;2017;13:45;8.53;3.34;3.83
Wed;8;2;2017;14:00;9.47;4.15;3.82
Wed;8;2;2017;14:15;9.42;4.29;3.82
Wed;8;2;2017;14:30;8.5;3.18;3.82
Wed;8;2;2017;14:45;10.0;4.83;3.83
Wed;8;2;2017;15:00;9.19;4.0;3.83
Wed;8;2;2017;15:15;9.78;4.67;3.84
Wed;8;2;2017;15:30;8.55;3.41;3.84
Wed;8;2;2017;15:45;8.72;3.39;3.82
Wed;8;2;2017;16:00;10.15;4.87;3.83
Wed;8;2;2017;16:15;8.85;3.81;3.82
Wed;8;2;2017;16:30;9.44;4.02;3.83
Wed;8;2;2017;16:45;8.52;3.06;3.83
Wed;8;2;2017;17:00;8.22;3.06;3.82
Wed;8;2;2017;17:15;8.1;3.06;3.82
Wed;8;2;2017;17:30;8.0;3.07;3.83
Wed;8;2;2017;17:45;7.99;3.06;3.83
Wed;8;2;2017;18:00;7.79;3.07;3.82
Wed;8;2;2017;18:15;8.62;4.08;3.81
Wed;8;2;2017;18:30;8.23;3.66;3.82
Wed;8;2;2017;18:45;9.17;4.59;3.82
Wed;8;2;2017;19:00;8.75;4.07;3.82
Wed;8;2;2017;19:15;8.9;4.24;3.82
Wed;8;2;2017;19:30;8.62;3.93;3.81
Wed;8;2;2017;19:45;7.8;3.1;3.81
Wed;8;2;2017;20:00;8.74;4.09;3.82
Wed;8;2;2017;20:15;9.05;4.34;3.81
Wed;8;2;2017;20:30;8.55;3.89;3.81
Wed;8;2;2017;20:45;8.34;3.65;3.81
Wed;8;2;2017;21:00;7.74;3.05;3.82
Wed;8;2;2017;21:15;8.32;3.65;3.81
Wed;8;2;2017;21:30;8.59;3.87;3.82
Wed;8;2;2017;21:45;8.71;4.06;3.81
Wed;8;2;2017;22:00;9.08;4.39;3.81
Wed;8;2;2017;22:15;8.73;4.06;3.82
Wed;8;2;2017;22:30;8.8;4.11;3.81
Wed;8;2;2017;22:45;7.82;3.14;3.81
Wed;8;2;2017;23:00;9.02;4.39;3.81
Wed;8;2;2017;23:15;8.81;4.14;3.81
Wed;8;2;2017;23:30;8.86;4.23;3.81
Wed;8;2;2017;23:45;7.9;3.23;3.81
Thu;9;2;2017;00:00;7.72;3.05;3.82
Thu;9;2;2017;00:15;7.72;3.09;3.8
Thu;9;2;2017;00:30;9.11;4.49;3.8
Thu;9;2;2017;00:45;8.46;3.83;3.81
Thu;9;2;2017;01:00;9.2;4.64;3.8
Thu;9;2;2017;01:15;7.8;3.18;3.8
Thu;9;2;2017;01:30;8.34;3.78;3.8
Thu;9;2;2017;01:45;9.14;4.55;3.8
Thu;9;2;2017;02:00;8.36;3.79;3.8
Thu;9;2;2017;02:15;8.51;3.9;3.8
Thu;9;2;2017;02:30;7.49;3.07;3.79
Thu;9;2;2017;02:45;7.45;3.08;3.79
Thu;9;2;2017;03:00;8.81;4.47;3.8
Thu;9;2;2017;03:15;8.06;3.7;3.79
Thu;9;2;2017;03:30;9.01;4.64;3.79
Thu;9;2;2017;03:45;7.56;3.15;3.79
Thu;9;2;2017;04:00;7.82;3.45;3.8
Thu;9;2;2017;04:15;9.0;4.66;3.79
Thu;9;2;2017;04:30;8.09;3.73;3.79
Thu;9;2;2017;04:45;7.91;3.51;3.79
Thu;9;2;2017;05:00;8.65;4.32;3.8
Thu;9;2;2017;05:15;7.65;3.23;3.8
Thu;9;2;2017;05:30;7.43;3.03;3.79
Thu;9;2;2017;05:45;8.01;3.69;3.79
Thu;9;2;2017;06:00;8.6;4.23;3.8
Thu;9;2;2017;06:15;8.4;4.04;3.8
Thu;9;2;2017;06:30;8.33;3.93;3.8
Thu;9;2;2017;06:45;7.53;3.13;3.8
Thu;9;2;2017;07:00;8.53;4.18;3.8
Thu;9;2;2017;07:15;8.45;4.05;3.8
Thu;9;2;2017;07:30;8.63;4.24;3.8
Thu;9;2;2017;07:45;7.56;3.06;3.8
Thu;9;2;2017;08:00;7.74;3.06;3.8
Thu;9;2;2017;08:15;8.0;3.69;3.81
Thu;9;2;2017;08:30;8.97;4.18;3.82
Thu;9;2;2017;08:45;9.17;4.17;3.82
Thu;9;2;2017;09:00;9.26;4.11;3.82
Thu;9;2;2017;09:15;8.68;3.23;3.82
Thu;9;2;2017;09:30;9.93;4.54;3.83
Thu;9;2;2017;09:45;9.95;4.56;3.83
Thu;9;2;2017;10:00;9.21;4.0;3.83
Thu;9;2;2017;10:15;8.81;3.76;3.83
Thu;9;2;2017;10:30;8.24;3.14;3.83
Thu;9;2;2017;10:45;8.35;3.14;3.83
Thu;9;2;2017;11:00;8.56;3.14;3.84
Thu;9;2;2017;11:15;8.24;3.14;3.84
Thu;9;2;2017;11:30;8.4;3.33;3.83
Thu;9;2;2017;11:45;9.51;4.45;3.83
Thu;9;2;2017;12:00;10.46;5.47;3.84
Thu;9;2;2017;12:15;10.69;5.33;3.84
Thu;9;2;2017;12:30;10.35;5.29;3.84
Thu;9;2;2017;12:45;10.05;5.05;3.83
Thu;9;2;2017;13:00;9.05;3.98;3.83
Thu;9;2;2017;13:15;10.22;5.2;3.84
Thu;9;2;2017;13:30;9.46;4.72;3.84
Thu;9;2;2017;13:45;9.0;4.14;3.83
Thu;9;2;2017;14:00;9.91;4.96;3.83
Thu;9;2;2017;14:15;9.52;4.06;3.83
Thu;9;2;2017;14:30;10.57;5.23;3.83
Thu;9;2;2017;14:45;9.74;4.68;3.82
Thu;9;2;2017;15:00;9.05;3.93;3.84
Thu;9;2;2017;15:15;9.94;4.85;3.82
Thu;9;2;2017;15:30;10.02;4.93;3.83
Thu;9;2;2017;15:45;9.17;4.22;3.83
Thu;9;2;2017;16:00;9.56;4.63;3.82
Thu;9;2;2017;16:15;9.88;4.98;3.82
Thu;9;2;2017;16:30;9.65;4.48;3.82
Thu;9;2;2017;16:45;9.61;4.44;3.82
Thu;9;2;2017;17:00;10.21;5.07;3.82
Thu;9;2;2017;17:15;9.29;4.23;3.82
Thu;9;2;2017;17:30;9.53;4.96;3.81
Thu;9;2;2017;17:45;9.48;5.01;3.81
Thu;9;2;2017;18:00;8.42;3.91;3.82
Thu;9;2;2017;18:15;9.66;4.99;3.82
Thu;9;2;2017;18:30;9.18;4.34;3.81
Thu;9;2;2017;18:45;8.99;4.26;3.82
Thu;9;2;2017;19:00;9.2;4.58;3.82
Thu;9;2;2017;19:15;9.34;4.68;3.81
Thu;9;2;2017;19:30;8.55;3.92;3.81
Thu;9;2;2017;19:45;9.44;4.83;3.81
Thu;9;2;2017;20:00;8.92;4.27;3.81
Thu;9;2;2017;20:15;9.16;4.53;3.83
Thu;9;2;2017;20:30;9.53;4.93;3.81
Thu;9;2;2017;20:45;8.33;3.69;3.81
Thu;9;2;2017;21:00;9.52;4.89;3.83
Thu;9;2;2017;21:15;8.78;4.13;3.82
Thu;9;2;2017;21:30;9.62;5.03;3.82
Thu;9;2;2017;21:45;9.3;4.64;3.82
Thu;9;2;2017;22:00;8.46;3.83;3.82
Thu;9;2;2017;22:15;9.21;4.61;3.81
Thu;9;2;2017;22:30;9.45;4.83;3.81
Thu;9;2;2017;22:45;8.69;4.07;3.8
Thu;9;2;2017;23:00;8.79;4.19;3.8
Thu;9;2;2017;23:15;9.49;4.88;3.81
Thu;9;2;2017;23:30;9.03;4.43;3.8
Thu;9;2;2017;23:45;8.49;3.88;3.8
Fri;10;2;2017;00:00;9.52;4.92;3.8
Fri;10;2;2017;00:15;9.24;4.6;3.81
Fri;10;2;2017;00:30;8.45;3.83;3.8
Fri;10;2;2017;00:45;9.23;4.62;3.8
Fri;10;2;2017;01:00;9.55;4.66;3.8
Fri;10;2;2017;01:15;8.88;4.24;3.79
Fri;10;2;2017;01:30;8.83;4.28;3.79
Fri;10;2;2017;01:45;9.28;4.78;3.8
Fri;10;2;2017;02:00;8.28;3.74;3.79
Fri;10;2;2017;02:15;9.23;4.71;3.79
Fri;10;2;2017;02:30;9.13;4.6;3.79
Fri;10;2;2017;02:45;8.58;4.1;3.79
Fri;10;2;2017;03:00;9.34;4.83;3.79
Fri;10;2;2017;03:15;9.01;4.49;3.79
Fri;10;2;2017;03:30;8.36;3.83;3.79
Fri;10;2;2017;03:45;9.08;4.56;3.79
Fri;10;2;2017;04:00;9.29;4.78;3.79
Fri;10;2;2017;04:15;8.56;3.99;3.79
Fri;10;2;2017;04:30;8.57;4.21;3.79
Fri;10;2;2017;04:45;9.31;4.97;3.79
Fri;10;2;2017;05:00;8.27;3.89;3.79
Fri;10;2;2017;05:15;8.45;4.11;3.79
Fri;10;2;2017;05:30;9.26;4.95;3.79
Fri;10;2;2017;05:45;8.04;3.68;3.79
Fri;10;2;2017;06:00;9.11;4.83;3.79
Fri;10;2;2017;06:15;8.88;4.54;3.79
Fri;10;2;2017;06:30;8.15;3.81;3.79
Fri;10;2;2017;06:45;8.82;4.49;3.79
Fri;10;2;2017;07:00;8.43;4.07;3.8
Fri;10;2;2017;07:15;8.94;4.6;3.8
Fri;10;2;2017;07:30;8.86;4.53;3.8
