weekday;day;month;year;time;CONSUMO_TOTAL FAR;AVAC FAR;IT FAR
Wed;4;4;2018;13:00;16.0;3.81;10.48
Wed;4;4;2018;13:15;16.0;3.81;10.48
Wed;4;4;2018;13:30;16.0;3.81;10.48
Wed;4;4;2018;13:45;16.0;3.81;10.48
Wed;4;4;2018;14:00;16.0;3.81;10.48
Wed;4;4;2018;14:15;6.0;4.62;9.75
Wed;4;4;2018;14:30;18.63;4.62;9.75
Wed;4;4;2018;14:45;18.63;4.62;9.75
Wed;4;4;2018;15:00;18.63;4.62;9.75
Wed;4;4;2018;15:15;18.63;4.62;9.75
Wed;4;4;2018;15:30;6.0;1.91;3.2
Wed;4;4;2018;15:45;17.0;6.32;12.61
Wed;4;4;2018;16:00;25.5;6.32;12.61
Wed;4;4;2018;16:15;6.0;1.34;3.87
Wed;4;4;2018;16:30;14.5;3.26;9.4
Wed;4;4;2018;16:45;15.0;3.24;10.36
Wed;4;4;2018;17:00;15.0;3.24;9.38
Wed;4;4;2018;17:15;15.0;3.24;9.41
Wed;4;4;2018;17:30;15.0;3.24;10.4
Wed;4;4;2018;17:45;14.5;3.24;9.41
Wed;4;4;2018;18:00;14.5;3.26;9.39
Wed;4;4;2018;18:15;14.0;4.29;12.93
Wed;4;4;2018;18:30;23.0;4.29;12.93
Wed;4;4;2018;18:45;5.0;3.11;9.17
Wed;4;4;2018;19:00;14.43;3.11;9.17
Wed;4;4;2018;19:15;14.43;3.11;9.17
Wed;4;4;2018;19:30;14.43;3.11;9.17
Wed;4;4;2018;19:45;14.43;3.11;9.17
Wed;4;4;2018;20:00;14.43;3.11;9.17
Wed;4;4;2018;20:15;14.43;3.11;9.17
Wed;4;4;2018;20:30;14.43;3.11;9.17
Wed;4;4;2018;20:45;11.0;2.61;7.33
Wed;4;4;2018;21:00;14.0;3.35;9.37
Wed;4;4;2018;21:15;14.0;3.37;9.4
Wed;4;4;2018;21:30;14.0;3.46;10.0
Wed;4;4;2018;21:45;14.5;3.46;10.0
Wed;4;4;2018;22:00;14.5;3.46;10.0
Wed;4;4;2018;22:15;14.5;3.46;10.0
Wed;4;4;2018;22:30;14.5;3.46;10.0
Wed;4;4;2018;22:45;13.0;3.09;8.43
Wed;4;4;2018;23:00;14.0;4.47;12.16
Wed;4;4;2018;23:15;22.0;4.47;12.16
Wed;4;4;2018;23:30;6.5;1.44;3.89
Wed;4;4;2018;23:45;14.5;4.58;12.68
Thu;5;4;2018;00:00;22.0;4.58;12.68
Thu;5;4;2018;00:15;6.0;3.62;9.69
Thu;5;4;2018;00:30;15.5;3.62;9.69
Thu;5;4;2018;00:45;15.5;3.62;9.69
Thu;5;4;2018;01:00;17.75;3.62;9.69
Thu;5;4;2018;01:15;17.75;3.62;9.69
Thu;5;4;2018;01:30;4.5;1.32;3.35
Thu;5;4;2018;01:45;15.0;3.67;10.38
Thu;5;4;2018;02:00;16.0;5.37;9.42
Thu;5;4;2018;02:15;16.0;4.7;10.46
Thu;5;4;2018;02:30;16.33;4.7;10.46
Thu;5;4;2018;02:45;16.33;4.7;10.46
Thu;5;4;2018;03:00;16.33;4.7;10.46
Thu;5;4;2018;03:15;16.33;4.7;10.46
Thu;5;4;2018;03:30;16.33;4.7;10.46
Thu;5;4;2018;03:45;16.33;4.7;10.46
Thu;5;4;2018;04:00;6.0;1.25;3.66
Thu;5;4;2018;04:15;13.0;3.28;9.75
Thu;5;4;2018;04:30;14.25;3.28;9.75
Thu;5;4;2018;04:45;14.25;3.28;9.75
Thu;5;4;2018;05:00;14.25;3.28;9.75
Thu;5;4;2018;05:15;14.25;3.28;9.75
Thu;5;4;2018;05:30;13.0;4.16;12.6
Thu;5;4;2018;05:45;23.0;4.16;12.6
Thu;5;4;2018;06:00;5.0;1.06;3.09
Thu;5;4;2018;06:15;13.5;3.23;9.4
Thu;5;4;2018;06:30;14.0;4.19;12.68
Thu;5;4;2018;06:45;22.5;4.19;12.68
Thu;5;4;2018;07:00;5.5;1.3;3.8
Thu;5;4;2018;07:15;13.5;3.23;9.41
Thu;5;4;2018;07:30;14.0;3.22;9.39
Thu;5;4;2018;07:45;14.0;3.23;9.41
Thu;5;4;2018;08:00;15.0;3.26;10.43
Thu;5;4;2018;08:15;15.5;3.26;9.39
Thu;5;4;2018;08:30;14.5;3.27;9.38
Thu;5;4;2018;08:45;14.0;3.3;9.44
Thu;5;4;2018;09:00;15.0;3.33;10.41
Thu;5;4;2018;09:15;15.0;3.35;9.41
Thu;5;4;2018;09:30;14.5;4.22;10.65
Thu;5;4;2018;09:45;15.54;4.22;10.65
Thu;5;4;2018;10:00;15.54;4.22;10.65
Thu;5;4;2018;10:15;15.54;4.22;10.65
Thu;5;4;2018;10:30;15.54;4.22;10.65
Thu;5;4;2018;10:45;15.54;4.22;10.65
Thu;5;4;2018;11:00;15.54;4.22;10.65
Thu;5;4;2018;11:15;15.54;3.18;8.54
Thu;5;4;2018;11:30;15.54;3.18;8.54
Thu;5;4;2018;11:45;15.54;3.18;8.54
Thu;5;4;2018;12:00;15.54;3.98;9.81
Thu;5;4;2018;12:15;15.54;3.98;9.81
Thu;5;4;2018;12:30;15.54;3.98;9.81
Thu;5;4;2018;12:45;15.54;3.98;9.81
Thu;5;4;2018;13:00;15.54;3.98;9.81
Thu;5;4;2018;13:15;14.2;3.98;9.81
Thu;5;4;2018;13:30;14.2;3.98;9.81
Thu;5;4;2018;13:45;14.2;3.98;9.81
Thu;5;4;2018;14:00;14.2;3.98;9.81
Thu;5;4;2018;14:15;14.2;3.98;9.81
Thu;5;4;2018;14:30;18.0;3.98;9.81
Thu;5;4;2018;14:45;18.0;3.98;9.81
Thu;5;4;2018;15:00;7.5;1.54;4.43
Thu;5;4;2018;15:15;14.5;4.24;12.7
Thu;5;4;2018;15:30;24.0;4.24;12.7
Thu;5;4;2018;15:45;6.0;1.36;3.87
Thu;5;4;2018;16:00;15.0;3.32;9.41
Thu;5;4;2018;16:15;15.0;3.3;9.42
Thu;5;4;2018;16:30;14.5;3.31;10.41
Thu;5;4;2018;16:45;14.5;3.37;9.42
Thu;5;4;2018;17:00;15.0;3.38;9.42
Thu;5;4;2018;17:15;15.0;4.54;12.88
Thu;5;4;2018;17:30;24.0;4.54;12.88
Thu;5;4;2018;17:45;5.5;1.29;3.49
Thu;5;4;2018;18:00;14.5;4.6;12.71
Thu;5;4;2018;18:15;23.0;4.6;12.71
Thu;5;4;2018;18:30;6.0;4.12;9.29
Thu;5;4;2018;18:45;15.75;4.12;9.29
Thu;5;4;2018;19:00;15.75;4.12;9.29
Thu;5;4;2018;19:15;15.7;4.12;9.29
Thu;5;4;2018;19:30;15.7;4.12;9.29
Thu;5;4;2018;19:45;15.7;4.12;9.29
Thu;5;4;2018;20:00;15.7;4.12;9.29
Thu;5;4;2018;20:15;15.7;4.12;9.29
Thu;5;4;2018;20:30;14.4;4.12;9.29
Thu;5;4;2018;20:45;14.4;4.12;9.29
Thu;5;4;2018;21:00;14.4;4.12;9.29
Thu;5;4;2018;21:15;14.4;4.12;9.29
Thu;5;4;2018;21:30;14.4;4.12;9.29
Thu;5;4;2018;21:45;12.5;3.49;10.43
Thu;5;4;2018;22:00;14.63;3.49;10.43
Thu;5;4;2018;22:15;14.63;3.49;10.43
Thu;5;4;2018;22:30;14.63;3.49;10.43
Thu;5;4;2018;22:45;14.63;3.49;10.43
Thu;5;4;2018;23:00;17.25;3.49;10.43
Thu;5;4;2018;23:15;17.25;3.49;10.43
Thu;5;4;2018;23:30;4.5;1.05;3.05
Thu;5;4;2018;23:45;14.0;3.53;10.46
Fri;6;4;2018;00:00;15.33;3.53;10.46
Fri;6;4;2018;00:15;15.33;3.53;10.46
Fri;6;4;2018;00:30;15.33;3.53;10.46
Fri;6;4;2018;00:45;15.33;3.53;10.46
Fri;6;4;2018;01:00;15.33;3.53;10.46
Fri;6;4;2018;01:15;15.33;3.53;10.46
Fri;6;4;2018;01:30;5.5;2.87;8.08
Fri;6;4;2018;01:45;15.25;2.87;8.08
Fri;6;4;2018;02:00;15.25;2.87;8.08
Fri;6;4;2018;02:15;12.0;2.79;7.81
Fri;6;4;2018;02:30;13.5;3.36;10.39
Fri;6;4;2018;02:45;14.0;3.34;9.39
Fri;6;4;2018;03:00;14.5;3.33;9.36
Fri;6;4;2018;03:15;14.0;3.4;9.43
Fri;6;4;2018;03:30;14.0;3.71;9.71
Fri;6;4;2018;03:45;23.0;3.71;9.71
Fri;6;4;2018;04:00;11.67;3.71;9.71
Fri;6;4;2018;04:15;11.67;3.71;9.71
Fri;6;4;2018;04:30;11.67;3.71;9.71
Fri;6;4;2018;04:45;17.5;3.71;9.71
Fri;6;4;2018;05:00;17.5;3.71;9.71
Fri;6;4;2018;05:15;12.33;3.71;9.71
Fri;6;4;2018;05:30;12.33;3.71;9.71
Fri;6;4;2018;05:45;12.33;3.71;9.71
Fri;6;4;2018;06:00;16.0;7.31;12.29
Fri;6;4;2018;06:15;26.5;7.31;12.29
Fri;6;4;2018;06:30;5.5;1.95;3.26
Fri;6;4;2018;06:45;15.5;4.71;10.35
Fri;6;4;2018;07:00;13.5;3.46;10.43
Fri;6;4;2018;07:15;22.5;3.46;10.43
Fri;6;4;2018;07:30;14.3;3.46;10.43
Fri;6;4;2018;07:45;14.3;3.46;10.43
Fri;6;4;2018;08:00;14.3;3.46;10.43
Fri;6;4;2018;08:15;14.3;3.46;10.43
Fri;6;4;2018;08:30;14.3;3.46;10.43
Fri;6;4;2018;08:45;6.0;3.29;9.63
Fri;6;4;2018;09:00;15.5;3.29;9.63
Fri;6;4;2018;09:15;15.5;3.29;9.63
Fri;6;4;2018;09:30;18.0;3.29;9.63
Fri;6;4;2018;09:45;18.0;3.29;9.63
Fri;6;4;2018;10:00;14.8;3.29;9.63
Fri;6;4;2018;10:15;14.8;3.29;9.63
Fri;6;4;2018;10:30;14.8;3.29;9.63
Fri;6;4;2018;10:45;14.8;3.29;9.63
Fri;6;4;2018;11:00;14.8;3.29;9.63
Fri;6;4;2018;11:15;6.0;1.42;3.93
Fri;6;4;2018;11:30;15.0;3.41;10.41
Fri;6;4;2018;11:45;14.5;4.48;12.22
Fri;6;4;2018;12:00;23.5;4.48;12.22
Fri;6;4;2018;12:15;6.0;1.44;3.88
Fri;6;4;2018;12:30;15.0;3.5;10.37
Fri;6;4;2018;12:45;15.0;4.71;12.35
Fri;6;4;2018;13:00;24.0;4.71;12.35
Fri;6;4;2018;13:15;6.0;1.75;3.58
Fri;6;4;2018;13:30;17.0;7.38;12.66
Fri;6;4;2018;13:45;26.5;7.38;12.66
Fri;6;4;2018;14:00;7.0;2.3;3.85
Fri;6;4;2018;14:15;17.5;5.64;10.38
Fri;6;4;2018;14:30;16.0;4.63;9.4
Fri;6;4;2018;14:45;14.5;3.22;9.35
Fri;6;4;2018;15:00;14.5;3.22;9.38
Fri;6;4;2018;15:15;15.0;3.3;10.02
Fri;6;4;2018;15:30;15.25;3.3;10.02
Fri;6;4;2018;15:45;15.25;3.3;10.02
Fri;6;4;2018;16:00;15.25;3.3;10.02
Fri;6;4;2018;16:15;15.25;3.3;10.02
Fri;6;4;2018;16:30;13.0;3.27;9.65
Fri;6;4;2018;16:45;16.0;3.27;9.65
Fri;6;4;2018;17:00;16.0;3.27;9.65
Fri;6;4;2018;17:15;16.0;3.27;9.65
Fri;6;4;2018;17:30;16.0;3.27;9.65
Fri;6;4;2018;17:45;16.0;3.27;9.65
Fri;6;4;2018;18:00;16.0;3.27;9.65
Fri;6;4;2018;18:15;11.67;3.27;9.65
Fri;6;4;2018;18:30;11.67;3.27;9.65
Fri;6;4;2018;18:45;11.67;3.27;9.65
Fri;6;4;2018;19:00;12.0;2.79;8.87
Fri;6;4;2018;19:15;14.0;4.35;12.18
Fri;6;4;2018;19:30;22.5;4.35;12.18
Fri;6;4;2018;19:45;5.5;1.39;3.87
Fri;6;4;2018;20:00;14.5;3.41;10.39
Fri;6;4;2018;20:15;14.0;3.46;9.43
Fri;6;4;2018;20:30;14.5;3.46;9.4
Fri;6;4;2018;20:45;14.0;3.51;9.43
Fri;6;4;2018;21:00;14.0;4.73;10.01
Fri;6;4;2018;21:15;16.0;4.73;10.01
Fri;6;4;2018;21:30;16.0;4.73;10.01
Fri;6;4;2018;21:45;16.0;4.73;10.01
Fri;6;4;2018;22:00;16.0;4.73;10.01
Fri;6;4;2018;22:15;13.5;3.89;8.31
Fri;6;4;2018;22:30;14.0;3.15;9.38
Fri;6;4;2018;22:45;13.5;4.75;12.79
Fri;6;4;2018;23:00;24.0;4.75;12.79
Fri;6;4;2018;23:15;6.0;2.18;3.51
Fri;6;4;2018;23:30;16.0;5.33;9.37
Fri;6;4;2018;23:45;16.0;5.11;9.36
Sat;7;4;2018;00:00;14.0;3.45;9.69
Sat;7;4;2018;00:15;22.0;3.45;9.69
Sat;7;4;2018;00:30;11.67;3.45;9.69
Sat;7;4;2018;00:45;11.67;3.45;9.69
Sat;7;4;2018;01:00;11.67;3.45;9.69
Sat;7;4;2018;01:15;15.0;5.16;9.73
Sat;7;4;2018;01:30;16.0;3.89;9.64
Sat;7;4;2018;01:45;23.0;3.89;9.64
Sat;7;4;2018;02:00;11.33;3.89;9.64
Sat;7;4;2018;02:15;11.33;3.89;9.64
Sat;7;4;2018;02:30;11.33;3.89;9.64
Sat;7;4;2018;02:45;13.0;3.08;8.85
Sat;7;4;2018;03:00;14.5;6.1;12.6
Sat;7;4;2018;03:15;25.5;6.1;12.6
Sat;7;4;2018;03:30;6.0;2.08;3.86
Sat;7;4;2018;03:45;14.5;4.3;10.37
Sat;7;4;2018;04:00;21.5;4.3;10.37
Sat;7;4;2018;04:15;15.0;4.3;10.37
Sat;7;4;2018;04:30;15.0;4.3;10.37
Sat;7;4;2018;04:45;15.0;4.3;10.37
Sat;7;4;2018;05:00;15.0;4.3;10.37
Sat;7;4;2018;05:15;15.0;4.3;10.37
Sat;7;4;2018;05:30;5.5;1.28;4.14
Sat;7;4;2018;05:45;13.5;2.98;9.33
Sat;7;4;2018;06:00;14.0;4.17;12.62
Sat;7;4;2018;06:15;22.0;4.17;12.62
Sat;7;4;2018;06:30;6.0;1.35;3.81
Sat;7;4;2018;06:45;14.5;6.19;12.09
Sat;7;4;2018;07:00;25.0;6.19;12.09
Sat;7;4;2018;07:15;6.0;1.68;3.85
Sat;7;4;2018;07:30;13.5;4.0;12.58
Sat;7;4;2018;07:45;22.0;4.0;12.58
Sat;7;4;2018;08:00;6.0;3.29;8.4
Sat;7;4;2018;08:15;15.75;3.29;8.4
Sat;7;4;2018;08:30;15.75;3.29;8.4
Sat;7;4;2018;08:45;13.0;4.26;7.82
Sat;7;4;2018;09:00;14.5;3.84;9.36
Sat;7;4;2018;09:15;14.0;3.11;9.35
Sat;7;4;2018;09:30;14.0;3.27;9.41
Sat;7;4;2018;09:45;14.0;3.3;10.33
Sat;7;4;2018;10:00;14.5;3.87;9.39
Sat;7;4;2018;10:15;16.0;6.14;12.79
Sat;7;4;2018;10:30;24.5;6.14;12.79
Sat;7;4;2018;10:45;5.0;1.14;3.56
Sat;7;4;2018;11:00;14.0;3.18;9.37
Sat;7;4;2018;11:15;14.0;3.27;9.37
Sat;7;4;2018;11:30;14.0;4.18;10.5
Sat;7;4;2018;11:45;15.63;4.18;10.5
Sat;7;4;2018;12:00;15.63;4.18;10.5
Sat;7;4;2018;12:15;15.63;4.18;10.5
Sat;7;4;2018;12:30;15.63;4.18;10.5
Sat;7;4;2018;12:45;17.25;4.18;10.5
Sat;7;4;2018;13:00;17.25;4.18;10.5
Sat;7;4;2018;13:15;5.0;1.22;3.51
Sat;7;4;2018;13:30;14.5;4.23;10.45
Sat;7;4;2018;13:45;16.08;4.23;10.45
Sat;7;4;2018;14:00;16.08;4.23;10.45
Sat;7;4;2018;14:15;16.08;4.23;10.45
Sat;7;4;2018;14:30;16.08;4.23;10.45
Sat;7;4;2018;14:45;16.08;4.23;10.45
Sat;7;4;2018;15:00;16.08;4.23;10.45
Sat;7;4;2018;15:15;5.5;4.08;9.72
Sat;7;4;2018;15:30;17.38;4.08;9.72
Sat;7;4;2018;15:45;17.38;4.08;9.72
Sat;7;4;2018;16:00;17.38;4.08;9.72
Sat;7;4;2018;16:15;17.38;4.08;9.72
Sat;7;4;2018;16:30;4.0;1.06;3.06
Sat;7;4;2018;16:45;14.0;3.28;9.4
Sat;7;4;2018;17:00;14.0;3.28;10.36
Sat;7;4;2018;17:15;14.0;4.16;9.77
Sat;7;4;2018;17:30;15.38;4.16;9.77
Sat;7;4;2018;17:45;15.38;4.16;9.77
Sat;7;4;2018;18:00;15.38;4.16;9.77
Sat;7;4;2018;18:15;15.38;4.16;9.77
Sat;7;4;2018;18:30;13.0;2.86;8.41
Sat;7;4;2018;18:45;14.0;3.91;9.68
Sat;7;4;2018;19:00;22.5;3.91;9.68
Sat;7;4;2018;19:15;12.67;3.91;9.68
Sat;7;4;2018;19:30;12.67;3.91;9.68
Sat;7;4;2018;19:45;12.67;3.91;9.68
Sat;7;4;2018;20:00;13.0;3.86;10.46
Sat;7;4;2018;20:15;16.08;3.86;10.46
Sat;7;4;2018;20:30;16.08;3.86;10.46
Sat;7;4;2018;20:45;16.08;3.86;10.46
Sat;7;4;2018;21:00;16.08;3.86;10.46
Sat;7;4;2018;21:15;16.08;3.86;10.46
Sat;7;4;2018;21:30;16.08;3.86;10.46
Sat;7;4;2018;21:45;4.5;1.23;3.37
Sat;7;4;2018;22:00;15.5;4.08;10.36
Sat;7;4;2018;22:15;25.5;4.08;10.36
Sat;7;4;2018;22:30;11.67;4.08;10.36
Sat;7;4;2018;22:45;11.67;4.08;10.36
Sat;7;4;2018;23:00;11.67;4.08;10.36
Sat;7;4;2018;23:15;17.25;4.08;10.36
Sat;7;4;2018;23:30;17.25;4.08;10.36
Sat;7;4;2018;23:45;6.5;1.64;4.44
Sun;8;4;2018;00:00;15.0;4.51;9.39
Sun;8;4;2018;00:15;16.0;5.1;10.35
Sun;8;4;2018;00:30;14.5;4.14;9.35
Sun;8;4;2018;00:45;13.5;2.92;9.34
Sun;8;4;2018;01:00;13.5;3.13;9.37
Sun;8;4;2018;01:15;14.0;3.22;10.34
Sun;8;4;2018;01:30;14.0;4.04;10.35
Sun;8;4;2018;01:45;15.92;4.04;10.35
Sun;8;4;2018;02:00;15.92;4.04;10.35
Sun;8;4;2018;02:15;15.92;4.04;10.35
Sun;8;4;2018;02:30;15.92;4.04;10.35
Sun;8;4;2018;02:45;15.92;4.04;10.35
Sun;8;4;2018;03:00;15.92;4.04;10.35
Sun;8;4;2018;03:15;5.0;1.21;3.4
Sun;8;4;2018;03:30;14.0;3.48;10.34
Sun;8;4;2018;03:45;16.0;6.07;12.13
Sun;8;4;2018;04:00;24.0;6.07;12.13
Sun;8;4;2018;04:15;5.0;1.15;3.81
Sun;8;4;2018;04:30;14.0;2.98;10.33
Sun;8;4;2018;04:45;13.5;3.15;9.35
Sun;8;4;2018;05:00;14.0;3.24;9.37
Sun;8;4;2018;05:15;14.0;3.4;9.34
Sun;8;4;2018;05:30;15.5;5.41;9.97
Sun;8;4;2018;05:45;16.5;5.41;9.97
Sun;8;4;2018;06:00;16.5;5.41;9.97
Sun;8;4;2018;06:15;16.5;5.41;9.97
Sun;8;4;2018;06:30;16.5;5.41;9.97
Sun;8;4;2018;06:45;14.0;4.47;8.26
Sun;8;4;2018;07:00;15.5;5.03;9.37
Sun;8;4;2018;07:15;14.5;4.27;9.34
Sun;8;4;2018;07:30;14.0;2.83;10.35
Sun;8;4;2018;07:45;13.0;3.26;9.78
Sun;8;4;2018;08:00;14.25;3.26;9.78
Sun;8;4;2018;08:15;14.25;3.26;9.78
Sun;8;4;2018;08:30;14.25;3.26;9.78
Sun;8;4;2018;08:45;14.25;3.26;9.78
Sun;8;4;2018;09:00;12.5;3.02;8.34
Sun;8;4;2018;09:15;14.5;3.46;9.37
Sun;8;4;2018;09:30;14.0;5.12;9.75
Sun;8;4;2018;09:45;16.5;5.12;9.75
Sun;8;4;2018;10:00;16.5;5.12;9.75
Sun;8;4;2018;10:15;16.5;5.12;9.75
Sun;8;4;2018;10:30;16.5;5.12;9.75
Sun;8;4;2018;10:45;14.0;4.77;9.5
Sun;8;4;2018;11:00;14.0;3.25;9.38
Sun;8;4;2018;11:15;14.0;3.2;9.38
Sun;8;4;2018;11:30;14.0;4.23;12.7
Sun;8;4;2018;11:45;22.0;4.23;12.7
Sun;8;4;2018;12:00;6.0;1.31;3.75
Sun;8;4;2018;12:15;13.5;3.33;9.35
Sun;8;4;2018;12:30;14.5;3.73;9.76
Sun;8;4;2018;12:45;14.75;3.73;9.76
Sun;8;4;2018;13:00;14.75;3.73;9.76
Sun;8;4;2018;13:15;14.75;3.73;9.76
Sun;8;4;2018;13:30;14.75;3.73;9.76
Sun;8;4;2018;13:45;15.0;7.42;12.61
Sun;8;4;2018;14:00;27.5;7.42;12.61
Sun;8;4;2018;14:15;5.5;1.79;3.08
Sun;8;4;2018;14:30;16.0;5.35;9.32
Sun;8;4;2018;14:45;14.5;3.33;9.36
Sun;8;4;2018;15:00;14.0;3.18;10.37
Sun;8;4;2018;15:15;14.5;3.26;9.37
Sun;8;4;2018;15:30;14.0;3.98;9.68
Sun;8;4;2018;15:45;15.0;3.98;9.68
Sun;8;4;2018;16:00;15.0;3.98;9.68
Sun;8;4;2018;16:15;15.0;3.98;9.68
Sun;8;4;2018;16:30;15.0;3.98;9.68
Sun;8;4;2018;16:45;15.0;3.98;9.68
Sun;8;4;2018;17:00;15.0;3.98;9.68
Sun;8;4;2018;17:15;15.0;3.98;9.68
Sun;8;4;2018;17:30;15.0;3.98;9.68
Sun;8;4;2018;17:45;15.0;3.98;9.68
Sun;8;4;2018;18:00;18.5;3.98;9.68
Sun;8;4;2018;18:15;18.5;3.98;9.68
Sun;8;4;2018;18:30;11.33;3.98;9.68
Sun;8;4;2018;18:45;11.33;3.98;9.68
Sun;8;4;2018;19:00;11.33;3.98;9.68
Sun;8;4;2018;19:15;13.0;3.06;8.87
Sun;8;4;2018;19:30;14.0;3.33;9.42
Sun;8;4;2018;19:45;14.0;3.38;9.39
Sun;8;4;2018;20:00;14.0;4.38;9.69
Sun;8;4;2018;20:15;25.0;4.38;9.69
Sun;8;4;2018;20:30;13.33;4.38;9.69
Sun;8;4;2018;20:45;13.33;4.38;9.69
Sun;8;4;2018;21:00;13.33;4.38;9.69
Sun;8;4;2018;21:15;18.5;4.38;9.69
Sun;8;4;2018;21:30;18.5;4.38;9.69
Sun;8;4;2018;21:45;11.5;4.38;9.69
Sun;8;4;2018;22:00;11.5;4.38;9.69
Sun;8;4;2018;22:15;11.5;4.38;9.69
Sun;8;4;2018;22:30;13.5;3.2;9.32
Sun;8;4;2018;22:45;14.0;3.3;9.41
Sun;8;4;2018;23:00;14.0;3.4;9.42
Sun;8;4;2018;23:15;14.0;3.41;10.35
Sun;8;4;2018;23:30;14.5;5.3;9.78
Sun;8;4;2018;23:45;16.63;5.3;9.78
Mon;9;4;2018;00:00;16.63;5.3;9.78
Mon;9;4;2018;00:15;16.63;5.3;9.78
Mon;9;4;2018;00:30;16.63;5.3;9.78
Mon;9;4;2018;00:45;13.0;3.64;10.43
Mon;9;4;2018;01:00;15.5;3.64;10.43
Mon;9;4;2018;01:15;15.5;3.64;10.43
Mon;9;4;2018;01:30;15.5;3.64;10.43
Mon;9;4;2018;01:45;15.5;3.64;10.43
Mon;9;4;2018;02:00;15.5;3.64;10.43
Mon;9;4;2018;02:15;15.5;3.64;10.43
Mon;9;4;2018;02:30;5.0;1.84;2.94
Mon;9;4;2018;02:45;16.5;5.85;9.36
Mon;9;4;2018;03:00;16.5;5.52;9.42
Mon;9;4;2018;03:15;16.0;5.35;9.32
Mon;9;4;2018;03:30;16.0;4.05;9.65
Mon;9;4;2018;03:45;23.0;4.05;9.65
Mon;9;4;2018;04:00;11.33;4.05;9.65
Mon;9;4;2018;04:15;11.33;4.05;9.65
Mon;9;4;2018;04:30;11.33;4.05;9.65
Mon;9;4;2018;04:45;14.0;4.05;9.65
Mon;9;4;2018;05:00;14.0;4.05;9.65
Mon;9;4;2018;05:15;14.0;4.05;9.65
Mon;9;4;2018;05:30;14.0;4.05;9.65
Mon;9;4;2018;05:45;14.0;4.05;9.65
Mon;9;4;2018;06:00;15.4;4.05;9.65
Mon;9;4;2018;06:15;15.4;4.05;9.65
Mon;9;4;2018;06:30;15.4;4.05;9.65
Mon;9;4;2018;06:45;15.4;4.05;9.65
Mon;9;4;2018;07:00;15.4;4.05;9.65
Mon;9;4;2018;07:15;14.0;3.03;9.13
Mon;9;4;2018;07:30;13.5;4.02;10.43
Mon;9;4;2018;07:45;15.25;4.02;10.43
Mon;9;4;2018;08:00;15.25;4.02;10.43
Mon;9;4;2018;08:15;15.25;4.02;10.43
Mon;9;4;2018;08:30;15.25;4.02;10.43
Mon;9;4;2018;08:45;20.0;4.02;10.43
Mon;9;4;2018;09:00;20.0;4.02;10.43
Mon;9;4;2018;09:15;7.5;2.5;4.12
Mon;9;4;2018;09:30;17.0;5.52;10.39
Mon;9;4;2018;09:45;16.5;5.6;12.16
Mon;9;4;2018;10:00;24.5;5.6;12.16
Mon;9;4;2018;10:15;6.0;1.33;3.88
Mon;9;4;2018;10:30;15.0;3.31;10.34
Mon;9;4;2018;10:45;16.0;4.19;9.4
Mon;9;4;2018;11:00;17.0;5.35;9.4
Mon;9;4;2018;11:15;15.0;3.26;9.38
Mon;9;4;2018;11:30;15.0;3.99;10.19
Mon;9;4;2018;11:45;15.5;3.99;10.19
Mon;9;4;2018;12:00;15.5;3.99;10.19
Mon;9;4;2018;12:15;15.5;3.99;10.19
Mon;9;4;2018;12:30;15.5;3.99;10.19
Mon;9;4;2018;12:45;16.29;3.99;10.19
Mon;9;4;2018;13:00;16.29;3.99;10.19
Mon;9;4;2018;13:15;16.29;3.99;10.19
Mon;9;4;2018;13:30;16.29;3.99;10.19
Mon;9;4;2018;13:45;16.29;3.99;10.19
Mon;9;4;2018;14:00;16.29;3.99;10.19
Mon;9;4;2018;14:15;16.29;3.99;10.19
Mon;9;4;2018;14:30;6.0;1.49;3.89
Mon;9;4;2018;14:45;17.0;5.22;9.39
Mon;9;4;2018;15:00;16.5;5.65;9.37
Mon;9;4;2018;15:15;15.5;3.61;9.94
Mon;9;4;2018;15:30;24.0;3.61;9.94
Mon;9;4;2018;15:45;12.33;3.61;9.94
Mon;9;4;2018;16:00;12.33;3.61;9.94
Mon;9;4;2018;16:15;12.33;3.61;9.94
Mon;9;4;2018;16:30;14.0;3.37;8.72
Mon;9;4;2018;16:45;17.0;5.73;9.37
Mon;9;4;2018;17:00;17.5;5.58;10.41
Mon;9;4;2018;17:15;14.5;3.26;9.37
Mon;9;4;2018;17:30;15.0;3.34;9.39
Mon;9;4;2018;17:45;15.0;3.45;9.42
Mon;9;4;2018;18:00;14.5;4.54;12.86
Mon;9;4;2018;18:15;22.5;4.54;12.86
Mon;9;4;2018;18:30;6.0;4.3;9.12
Mon;9;4;2018;18:45;18.13;4.3;9.12
Mon;9;4;2018;19:00;18.13;4.3;9.12
Mon;9;4;2018;19:15;18.13;4.3;9.12
Mon;9;4;2018;19:30;18.13;4.3;9.12
Mon;9;4;2018;19:45;12.83;4.3;9.12
Mon;9;4;2018;20:00;12.83;4.3;9.12
Mon;9;4;2018;20:15;12.83;4.3;9.12
Mon;9;4;2018;20:30;11.5;4.17;12.66
Mon;9;4;2018;20:45;24.5;4.17;12.66
Mon;9;4;2018;21:00;3.5;2.86;8.09
Mon;9;4;2018;21:15;16.5;2.86;8.09
Mon;9;4;2018;21:30;16.5;2.86;8.09
Mon;9;4;2018;21:45;9.5;3.91;8.69
