weekday;day;month;year;time;CONSUMO_TOTAL MAT;AVAC MAT;IT MAT
Tue;20;3;2018;20:15;42.0;8.44;32.6
Tue;20;3;2018;20:30;43.0;8.54;32.66
Tue;20;3;2018;20:45;42.0;8.51;32.64
Tue;20;3;2018;21:00;42.0;8.43;32.63
Tue;20;3;2018;21:15;43.0;8.43;32.62
Tue;20;3;2018;21:30;42.0;8.46;32.68
Tue;20;3;2018;21:45;42.0;8.48;32.59
Tue;20;3;2018;22:00;44.0;8.4;32.63
Tue;20;3;2018;22:15;45.0;8.45;32.6
Tue;20;3;2018;22:30;44.0;8.49;33.63
Tue;20;3;2018;22:45;44.0;8.55;32.61
Tue;20;3;2018;23:00;43.0;8.42;32.53
Tue;20;3;2018;23:15;44.0;8.51;32.55
Tue;20;3;2018;23:30;44.0;8.55;32.6
Tue;20;3;2018;23:45;44.0;8.55;32.51
Wed;21;3;2018;00:00;44.0;8.43;32.45
Wed;21;3;2018;00:15;44.0;8.47;32.52
Wed;21;3;2018;00:30;44.0;8.48;32.47
Wed;21;3;2018;00:45;44.0;8.49;32.47
Wed;21;3;2018;01:00;44.0;8.47;32.5
Wed;21;3;2018;01:15;44.0;8.49;32.29
Wed;21;3;2018;01:30;44.0;8.49;32.39
Wed;21;3;2018;01:45;44.0;8.51;32.47
Wed;21;3;2018;02:00;44.0;8.51;33.33
Wed;21;3;2018;02:15;44.0;8.52;32.38
Wed;21;3;2018;02:30;43.0;8.54;32.35
Wed;21;3;2018;02:45;42.0;8.53;32.41
Wed;21;3;2018;03:00;43.0;8.53;32.33
Wed;21;3;2018;03:15;42.0;8.52;32.35
Wed;21;3;2018;03:30;42.0;8.5;32.34
Wed;21;3;2018;03:45;43.0;8.48;32.36
Wed;21;3;2018;04:00;42.0;8.53;32.29
Wed;21;3;2018;04:15;42.0;8.54;32.31
Wed;21;3;2018;04:30;43.0;8.54;32.36
Wed;21;3;2018;04:45;42.0;8.52;32.28
Wed;21;3;2018;05:00;43.0;8.53;32.32
Wed;21;3;2018;05:15;42.0;8.53;32.28
Wed;21;3;2018;05:30;42.0;8.51;32.29
Wed;21;3;2018;05:45;42.0;8.49;33.28
Wed;21;3;2018;06:00;42.0;8.46;32.33
Wed;21;3;2018;06:15;42.0;8.45;32.35
Wed;21;3;2018;06:30;42.0;8.47;32.38
Wed;21;3;2018;06:45;42.0;8.45;32.25
Wed;21;3;2018;07:00;42.0;8.51;32.31
Wed;21;3;2018;07:15;42.0;8.48;32.3
Wed;21;3;2018;07:30;42.0;8.33;32.38
Wed;21;3;2018;07:45;42.0;8.03;32.31
Wed;21;3;2018;08:00;42.0;8.34;32.44
Wed;21;3;2018;08:15;42.0;8.47;32.42
Wed;21;3;2018;08:30;42.0;8.43;32.4
Wed;21;3;2018;08:45;42.0;8.41;32.43
Wed;21;3;2018;09:00;42.0;8.41;32.48
Wed;21;3;2018;09:15;42.0;8.46;32.43
Wed;21;3;2018;09:30;42.0;8.47;32.51
Wed;21;3;2018;09:45;44.0;8.46;33.5
Wed;21;3;2018;10:00;44.0;8.44;32.49
Wed;21;3;2018;10:15;43.0;8.43;32.49
Wed;21;3;2018;10:30;44.0;8.43;32.57
Wed;21;3;2018;10:45;44.0;8.44;32.48
Wed;21;3;2018;11:00;42.0;8.45;32.57
Wed;21;3;2018;11:15;43.0;8.44;32.54
Wed;21;3;2018;11:30;42.0;8.44;32.61
Wed;21;3;2018;11:45;42.0;8.44;32.55
Wed;21;3;2018;12:00;42.0;8.43;32.57
Wed;21;3;2018;12:15;43.0;8.45;32.59
Wed;21;3;2018;12:30;42.0;8.46;32.6
Wed;21;3;2018;12:45;42.0;8.48;32.57
Wed;21;3;2018;13:00;43.0;8.43;32.6
Wed;21;3;2018;13:15;42.0;8.44;32.62
Wed;21;3;2018;13:30;42.0;8.42;33.65
Wed;21;3;2018;13:45;42.0;8.42;32.61
Wed;21;3;2018;14:00;43.0;8.4;32.62
Wed;21;3;2018;14:15;42.0;8.39;32.69
Wed;21;3;2018;14:30;42.0;8.38;32.64
Wed;21;3;2018;14:45;42.0;8.4;32.73
Wed;21;3;2018;15:00;43.0;8.38;32.71
Wed;21;3;2018;15:15;43.0;8.37;32.75
Wed;21;3;2018;15:30;42.0;8.38;32.81
Wed;21;3;2018;15:45;43.0;8.38;32.78
Wed;21;3;2018;16:00;42.0;8.4;32.78
Wed;21;3;2018;16:15;43.0;8.44;32.83
Wed;21;3;2018;16:30;44.0;9.99;32.76
Wed;21;3;2018;16:45;44.0;10.19;32.83
Wed;21;3;2018;17:00;44.0;10.19;32.78
Wed;21;3;2018;17:15;44.0;10.16;33.76
Wed;21;3;2018;17:30;44.0;10.18;32.79
Wed;21;3;2018;17:45;45.0;10.19;32.77
Wed;21;3;2018;18:00;44.0;10.22;32.77
Wed;21;3;2018;18:15;44.0;10.19;32.7
Wed;21;3;2018;18:30;43.0;8.56;32.76
Wed;21;3;2018;18:45;42.0;8.47;32.75
Wed;21;3;2018;19:00;42.0;8.42;32.69
Wed;21;3;2018;19:15;43.0;8.43;32.73
Wed;21;3;2018;19:30;42.0;8.43;32.73
Wed;21;3;2018;19:45;43.0;8.43;32.68
Wed;21;3;2018;20:00;41.0;7.48;32.71
Wed;21;3;2018;20:15;43.0;7.95;32.8
Wed;21;3;2018;20:30;45.0;11.62;32.81
Wed;21;3;2018;20:45;43.0;9.01;32.79
Wed;21;3;2018;21:00;43.0;8.42;33.69
Wed;21;3;2018;21:15;42.0;8.46;32.74
Wed;21;3;2018;21:30;43.0;8.48;32.66
Wed;21;3;2018;21:45;42.0;8.51;32.69
Wed;21;3;2018;22:00;42.0;8.53;32.68
Wed;21;3;2018;22:15;43.0;8.53;32.57
Wed;21;3;2018;22:30;42.0;8.52;32.63
Wed;21;3;2018;22:45;43.0;8.51;32.66
Wed;21;3;2018;23:00;42.0;8.48;32.59
Wed;21;3;2018;23:15;42.0;8.52;32.6
Wed;21;3;2018;23:30;42.0;8.47;32.58
Wed;21;3;2018;23:45;43.0;8.44;32.6
Thu;22;3;2018;00:00;42.0;8.4;32.55
Thu;22;3;2018;00:15;42.0;8.42;32.54
Thu;22;3;2018;00:30;43.0;8.42;32.51
Thu;22;3;2018;00:45;42.0;8.44;32.48
Thu;22;3;2018;01:00;42.0;8.46;33.49
Thu;22;3;2018;01:15;42.0;8.45;32.46
Thu;22;3;2018;01:30;42.0;8.46;32.48
Thu;22;3;2018;01:45;42.0;8.48;32.48
Thu;22;3;2018;02:00;42.0;8.46;32.41
Thu;22;3;2018;02:15;42.0;8.49;32.44
Thu;22;3;2018;02:30;43.0;8.51;32.38
Thu;22;3;2018;02:45;43.0;8.49;32.4
Thu;22;3;2018;03:00;42.0;8.47;32.38
Thu;22;3;2018;03:15;42.0;8.46;32.39
Thu;22;3;2018;03:30;42.0;8.44;32.34
Thu;22;3;2018;03:45;42.0;8.47;32.38
Thu;22;3;2018;04:00;42.0;8.45;32.32
Thu;22;3;2018;04:15;42.0;8.46;32.35
Thu;22;3;2018;04:30;42.0;8.45;32.4
Thu;22;3;2018;04:45;41.0;8.43;33.3
Thu;22;3;2018;05:00;43.0;8.45;32.35
Thu;22;3;2018;05:15;42.0;8.43;32.43
Thu;22;3;2018;05:30;42.0;8.42;32.32
Thu;22;3;2018;05:45;42.0;8.42;32.32
Thu;22;3;2018;06:00;42.0;8.41;32.33
Thu;22;3;2018;06:15;42.0;8.4;32.33
Thu;22;3;2018;06:30;42.0;8.43;32.41
Thu;22;3;2018;06:45;42.0;8.4;32.3
Thu;22;3;2018;07:00;42.0;8.46;32.37
Thu;22;3;2018;07:15;42.0;8.43;32.38
Thu;22;3;2018;07:30;39.0;6.2;32.37
Thu;22;3;2018;07:45;44.0;10.17;32.53
Thu;22;3;2018;08:00;47.0;13.33;32.56
Thu;22;3;2018;08:15;47.0;13.4;32.58
Thu;22;3;2018;08:30;48.0;13.4;32.66
Thu;22;3;2018;08:45;47.0;13.42;33.64
Thu;22;3;2018;09:00;45.0;10.93;32.72
Thu;22;3;2018;09:15;44.0;10.06;32.73
Thu;22;3;2018;09:30;44.0;10.06;32.67
Thu;22;3;2018;09:45;44.0;10.07;32.71
Thu;22;3;2018;10:00;44.0;10.04;32.68
Thu;22;3;2018;10:15;44.0;10.06;32.72
Thu;22;3;2018;10:30;43.0;9.72;32.73
Thu;22;3;2018;10:45;43.0;8.27;32.72
Thu;22;3;2018;11:00;42.0;8.28;32.73
Thu;22;3;2018;11:15;42.0;8.26;32.75
Thu;22;3;2018;11:30;42.0;8.25;32.8
Thu;22;3;2018;11:45;42.0;8.27;32.82
Thu;22;3;2018;12:00;42.0;7.53;32.8
Thu;22;3;2018;12:15;46.0;12.12;32.93
Thu;22;3;2018;12:30;55.0;20.54;33.86
Thu;22;3;2018;12:45;55.0;20.56;32.83
Thu;22;3;2018;13:00;50.0;16.58;32.85
Thu;22;3;2018;13:15;53.0;18.82;32.87
Thu;22;3;2018;13:30;55.0;20.48;32.78
Thu;22;3;2018;13:45;47.0;13.04;32.86
Thu;22;3;2018;14:00;44.0;10.43;32.88
Thu;22;3;2018;14:15;44.0;10.04;32.84
Thu;22;3;2018;14:30;44.0;10.07;32.94
Thu;22;3;2018;14:45;44.0;10.05;32.8
Thu;22;3;2018;15:00;45.0;10.07;32.9
Thu;22;3;2018;15:15;45.0;10.06;32.86
Thu;22;3;2018;15:30;45.0;10.05;33.82
Thu;22;3;2018;15:45;46.0;10.06;32.87
Thu;22;3;2018;16:00;45.0;10.08;32.86
Thu;22;3;2018;16:15;46.0;10.07;32.86
Thu;22;3;2018;16:30;45.0;10.08;32.81
Thu;22;3;2018;16:45;45.0;10.11;32.83
Thu;22;3;2018;17:00;46.0;10.13;32.83
Thu;22;3;2018;17:15;45.0;10.12;32.79
Thu;22;3;2018;17:30;45.0;10.13;32.86
Thu;22;3;2018;17:45;46.0;10.11;32.73
Thu;22;3;2018;18:00;45.0;10.15;32.74
Thu;22;3;2018;18:15;45.0;9.34;32.75
Thu;22;3;2018;18:30;43.0;8.38;32.76
Thu;22;3;2018;18:45;44.0;8.39;32.87
Thu;22;3;2018;19:00;44.0;8.35;32.69
Thu;22;3;2018;19:15;43.0;8.38;33.86
Thu;22;3;2018;19:30;42.0;8.35;32.69
Thu;22;3;2018;19:45;43.0;8.37;32.81
Thu;22;3;2018;20:00;42.0;8.35;32.72
Thu;22;3;2018;20:15;42.0;8.38;32.75
Thu;22;3;2018;20:30;42.0;8.4;32.71
Thu;22;3;2018;20:45;43.0;8.41;32.73
Thu;22;3;2018;21:00;43.0;8.42;32.67
Thu;22;3;2018;21:15;42.0;8.47;32.7
Thu;22;3;2018;21:30;43.0;8.5;32.77
Thu;22;3;2018;21:45;42.0;8.47;32.62
Thu;22;3;2018;22:00;42.0;8.43;32.68
Thu;22;3;2018;22:15;43.0;8.45;33.68
Thu;22;3;2018;22:30;42.0;8.48;32.63
Thu;22;3;2018;22:45;42.0;8.49;32.63
Thu;22;3;2018;23:00;42.0;8.44;32.62
Thu;22;3;2018;23:15;43.0;8.47;32.65
Thu;22;3;2018;23:30;42.0;8.45;32.61
Thu;22;3;2018;23:45;42.0;8.43;32.54
Fri;23;3;2018;00:00;43.0;8.35;32.59
Fri;23;3;2018;00:15;42.0;8.35;32.62
Fri;23;3;2018;00:30;42.0;8.35;32.5
Fri;23;3;2018;00:45;42.0;8.39;32.55
Fri;23;3;2018;01:00;42.0;8.36;32.53
Fri;23;3;2018;01:15;42.0;8.39;32.51
Fri;23;3;2018;01:30;42.0;8.4;32.53
Fri;23;3;2018;01:45;42.0;8.4;32.45
Fri;23;3;2018;02:00;42.0;8.4;32.51
Fri;23;3;2018;02:15;42.0;8.4;33.44
Fri;23;3;2018;02:30;42.0;8.42;32.46
Fri;23;3;2018;02:45;43.0;8.43;32.48
Fri;23;3;2018;03:00;42.0;8.4;32.45
Fri;23;3;2018;03:15;42.0;8.42;32.43
Fri;23;3;2018;03:30;42.0;8.42;32.53
Fri;23;3;2018;03:45;42.0;8.4;32.37
Fri;23;3;2018;04:00;42.0;8.43;32.41
Fri;23;3;2018;04:15;42.0;8.4;32.41
Fri;23;3;2018;04:30;42.0;8.39;32.47
Fri;23;3;2018;04:45;42.0;8.42;32.4
Fri;23;3;2018;05:00;42.0;8.4;32.45
Fri;23;3;2018;05:15;42.0;8.36;32.42
Fri;23;3;2018;05:30;42.0;8.35;32.39
Fri;23;3;2018;05:45;42.0;8.36;32.49
Fri;23;3;2018;06:00;42.0;8.34;33.44
Fri;23;3;2018;06:15;42.0;8.33;32.46
Fri;23;3;2018;06:30;42.0;8.34;32.41
Fri;23;3;2018;06:45;42.0;8.33;32.49
Fri;23;3;2018;07:00;42.0;8.35;32.46
Fri;23;3;2018;07:15;42.0;8.81;32.5
Fri;23;3;2018;07:30;44.0;10.09;32.49
Fri;23;3;2018;07:45;44.0;10.09;32.49
Fri;23;3;2018;08:00;44.0;10.05;32.57
Fri;23;3;2018;08:15;44.0;10.01;32.56
Fri;23;3;2018;08:30;44.0;10.02;32.52
Fri;23;3;2018;08:45;44.0;10.03;32.57
Fri;23;3;2018;09:00;44.0;10.01;32.67
Fri;23;3;2018;09:15;44.0;10.0;32.63
Fri;23;3;2018;09:30;45.0;9.98;32.62
Fri;23;3;2018;09:45;46.0;9.98;33.67
Fri;23;3;2018;10:00;46.0;9.98;32.72
Fri;23;3;2018;10:15;45.0;9.96;32.72
Fri;23;3;2018;10:30;47.0;9.99;32.74
Fri;23;3;2018;10:45;48.0;10.03;32.71
Fri;23;3;2018;11:00;48.0;10.03;32.76
Fri;23;3;2018;11:15;47.0;10.0;32.74
Fri;23;3;2018;11:30;47.0;10.03;32.74
Fri;23;3;2018;11:45;45.0;10.01;32.74
Fri;23;3;2018;12:00;47.0;10.01;32.77
Fri;23;3;2018;12:15;46.0;10.03;32.84
Fri;23;3;2018;12:30;46.0;9.99;32.8
Fri;23;3;2018;12:45;46.0;9.99;33.82
Fri;23;3;2018;13:00;46.0;10.14;32.83
Fri;23;3;2018;13:15;45.0;10.13;32.83
Fri;23;3;2018;13:30;45.0;10.11;32.79
Fri;23;3;2018;13:45;45.0;10.12;32.84
Fri;23;3;2018;14:00;46.0;10.11;32.84
Fri;23;3;2018;14:15;47.0;10.12;32.9
Fri;23;3;2018;14:30;47.0;10.0;32.87
Fri;23;3;2018;14:45;48.0;10.02;32.98
Fri;23;3;2018;15:00;46.0;9.99;32.82
Fri;23;3;2018;15:15;46.0;9.98;32.91
Fri;23;3;2018;15:30;45.0;9.96;32.86
Fri;23;3;2018;15:45;46.0;9.98;32.89
Fri;23;3;2018;16:00;46.0;10.0;33.89
Fri;23;3;2018;16:15;47.0;9.98;32.85
Fri;23;3;2018;16:30;45.0;9.98;32.87
Fri;23;3;2018;16:45;44.0;10.0;32.87
Fri;23;3;2018;17:00;44.0;10.06;32.85
Fri;23;3;2018;17:15;45.0;10.04;32.86
Fri;23;3;2018;17:30;44.0;10.02;32.89
Fri;23;3;2018;17:45;44.0;10.03;32.86
Fri;23;3;2018;18:00;44.0;10.07;32.9
Fri;23;3;2018;18:15;44.0;10.08;32.87
Fri;23;3;2018;18:30;44.0;10.08;32.83
Fri;23;3;2018;18:45;44.0;10.08;32.87
Fri;23;3;2018;19:00;45.0;9.99;32.88
Fri;23;3;2018;19:15;44.0;10.05;32.81
Fri;23;3;2018;19:30;44.0;10.1;32.88
Fri;23;3;2018;19:45;44.0;10.07;33.81
Fri;23;3;2018;20:00;44.0;10.07;32.84
Fri;23;3;2018;20:15;44.0;10.09;32.82
Fri;23;3;2018;20:30;44.0;10.09;32.82
Fri;23;3;2018;20:45;44.0;10.09;32.79
Fri;23;3;2018;21:00;44.0;10.04;32.78
Fri;23;3;2018;21:15;44.0;10.01;32.83
Fri;23;3;2018;21:30;44.0;10.04;32.79
Fri;23;3;2018;21:45;44.0;10.07;32.76
Fri;23;3;2018;22:00;44.0;10.06;32.77
Fri;23;3;2018;22:15;44.0;10.09;32.77
Fri;23;3;2018;22:30;44.0;10.13;32.69
Fri;23;3;2018;22:45;44.0;10.1;32.67
Fri;23;3;2018;23:00;44.0;10.09;32.66
Fri;23;3;2018;23:15;44.0;10.11;32.65
Fri;23;3;2018;23:30;44.0;10.13;33.66
Fri;23;3;2018;23:45;42.0;8.41;32.62
Sat;24;3;2018;00:00;42.0;8.31;32.62
Sat;24;3;2018;00:15;43.0;8.37;32.61
Sat;24;3;2018;00:30;42.0;8.38;32.62
Sat;24;3;2018;00:45;42.0;8.36;32.59
Sat;24;3;2018;01:00;42.0;8.37;32.52
Sat;24;3;2018;01:15;42.0;8.4;32.56
Sat;24;3;2018;01:30;42.0;8.36;32.52
Sat;24;3;2018;01:45;43.0;8.37;32.56
Sat;24;3;2018;02:00;42.0;8.35;32.47
Sat;24;3;2018;02:15;42.0;8.38;32.48
Sat;24;3;2018;02:30;42.0;8.38;32.46
Sat;24;3;2018;02:45;42.0;8.4;32.47
Sat;24;3;2018;03:00;42.0;8.41;33.44
Sat;24;3;2018;03:15;42.0;8.4;32.42
Sat;24;3;2018;03:30;42.0;8.4;32.44
Sat;24;3;2018;03:45;42.0;8.38;32.4
Sat;24;3;2018;04:00;42.0;8.38;32.42
Sat;24;3;2018;04:15;42.0;8.38;32.42
Sat;24;3;2018;04:30;42.0;8.39;32.38
Sat;24;3;2018;04:45;42.0;8.41;32.44
Sat;24;3;2018;05:00;42.0;8.36;32.3
Sat;24;3;2018;05:15;42.0;8.38;32.39
Sat;24;3;2018;05:30;42.0;8.38;32.39
Sat;24;3;2018;05:45;42.0;8.39;32.33
Sat;24;3;2018;06:00;41.0;8.41;32.39
Sat;24;3;2018;06:15;42.0;8.37;32.38
Sat;24;3;2018;06:30;42.0;8.39;33.36
Sat;24;3;2018;06:45;42.0;8.38;32.32
Sat;24;3;2018;07:00;42.0;8.39;32.39
Sat;24;3;2018;07:15;42.0;8.34;32.35
Sat;24;3;2018;07:30;42.0;8.3;32.41
Sat;24;3;2018;07:45;42.0;8.29;32.45
Sat;24;3;2018;08:00;42.0;8.29;32.44
Sat;24;3;2018;08:15;42.0;8.37;32.4
Sat;24;3;2018;08:30;42.0;8.38;32.45
Sat;24;3;2018;08:45;42.0;8.36;32.52
Sat;24;3;2018;09:00;42.0;8.33;32.52
Sat;24;3;2018;09:15;42.0;8.31;32.49
Sat;24;3;2018;09:30;42.0;8.35;32.55
Sat;24;3;2018;09:45;42.0;8.29;32.64
Sat;24;3;2018;10:00;42.0;8.28;32.6
Sat;24;3;2018;10:15;42.0;8.27;33.69
Sat;24;3;2018;10:30;43.0;9.14;32.68
Sat;24;3;2018;10:45;44.0;9.99;32.7
Sat;24;3;2018;11:00;44.0;10.01;32.73
Sat;24;3;2018;11:15;44.0;9.92;32.69
Sat;24;3;2018;11:30;44.0;9.94;32.75
Sat;24;3;2018;11:45;44.0;9.96;32.7
Sat;24;3;2018;12:00;44.0;10.03;32.77
Sat;24;3;2018;12:15;44.0;10.07;32.67
Sat;24;3;2018;12:30;43.0;10.05;32.74
Sat;24;3;2018;12:45;44.0;10.01;32.77
Sat;24;3;2018;13:00;44.0;9.95;32.71
Sat;24;3;2018;13:15;44.0;9.98;32.77
Sat;24;3;2018;13:30;44.0;9.98;32.76
Sat;24;3;2018;13:45;44.0;10.08;32.68
Sat;24;3;2018;14:00;44.0;10.07;33.71
Sat;24;3;2018;14:15;44.0;10.01;32.74
Sat;24;3;2018;14:30;44.0;10.01;32.78
Sat;24;3;2018;14:45;44.0;9.98;32.67
Sat;24;3;2018;15:00;44.0;10.03;32.79
Sat;24;3;2018;15:15;43.0;10.02;32.71
Sat;24;3;2018;15:30;44.0;10.02;32.74
Sat;24;3;2018;15:45;44.0;10.04;32.72
Sat;24;3;2018;16:00;44.0;10.05;32.75
Sat;24;3;2018;16:15;44.0;10.03;32.73
Sat;24;3;2018;16:30;44.0;10.04;32.71
Sat;24;3;2018;16:45;44.0;10.05;32.74
Sat;24;3;2018;17:00;44.0;10.06;32.77
Sat;24;3;2018;17:15;44.0;10.0;32.69
Sat;24;3;2018;17:30;44.0;10.03;32.69
Sat;24;3;2018;17:45;43.0;10.02;33.76
Sat;24;3;2018;18:00;43.0;8.82;32.69
Sat;24;3;2018;18:15;42.0;8.32;32.75
Sat;24;3;2018;18:30;42.0;8.33;32.72
Sat;24;3;2018;18:45;43.0;8.32;32.69
Sat;24;3;2018;19:00;42.0;8.3;32.74
Sat;24;3;2018;19:15;42.0;8.33;32.72
Sat;24;3;2018;19:30;42.0;8.37;32.76
Sat;24;3;2018;19:45;43.0;8.34;32.65
Sat;24;3;2018;20:00;42.0;8.35;32.71
Sat;24;3;2018;20:15;42.0;8.37;32.66
Sat;24;3;2018;20:30;42.0;8.4;32.67
Sat;24;3;2018;20:45;43.0;8.42;32.73
Sat;24;3;2018;21:00;42.0;8.39;32.69
Sat;24;3;2018;21:15;42.0;8.28;32.67
Sat;24;3;2018;21:30;42.0;8.28;33.73
Sat;24;3;2018;21:45;43.0;8.3;32.71
Sat;24;3;2018;22:00;42.0;8.24;32.68
Sat;24;3;2018;22:15;42.0;8.25;32.69
Sat;24;3;2018;22:30;42.0;8.29;32.7
Sat;24;3;2018;22:45;42.0;8.31;32.72
Sat;24;3;2018;23:00;43.0;8.32;32.66
Sat;24;3;2018;23:15;43.0;9.74;32.63
Sat;24;3;2018;23:30;44.0;10.14;32.67
Sat;24;3;2018;23:45;44.0;10.13;32.62
Sun;25;3;2018;00:00;44.0;10.11;32.53
Sun;25;3;2018;00:15;43.0;9.29;32.59
Sun;25;3;2018;00:30;42.0;8.34;33.51
Sun;25;3;2018;00:45;42.0;8.35;32.54
Sun;25;3;2018;02:00;42.0;8.34;32.49
Sun;25;3;2018;02:15;42.0;8.35;32.52
Sun;25;3;2018;02:30;42.0;8.34;32.6
Sun;25;3;2018;02:45;42.0;8.3;32.41
Sun;25;3;2018;03:00;42.0;8.31;32.56
Sun;25;3;2018;03:15;42.0;8.29;32.5
Sun;25;3;2018;03:30;42.0;8.26;32.53
Sun;25;3;2018;03:45;42.0;8.28;32.58
Sun;25;3;2018;04:00;43.0;9.52;32.55
Sun;25;3;2018;04:15;44.0;9.9;32.52
Sun;25;3;2018;04:30;44.0;9.87;32.56
Sun;25;3;2018;04:45;43.0;9.89;32.61
Sun;25;3;2018;05:00;44.0;9.86;32.53
Sun;25;3;2018;05:15;43.0;9.89;32.51
Sun;25;3;2018;05:30;44.0;9.91;33.53
Sun;25;3;2018;05:45;44.0;9.89;32.53
Sun;25;3;2018;06:00;43.0;9.91;32.48
Sun;25;3;2018;06:15;44.0;9.97;32.49
Sun;25;3;2018;06:30;43.0;9.97;32.52
Sun;25;3;2018;06:45;44.0;9.95;32.54
Sun;25;3;2018;07:00;44.0;9.96;32.4
Sun;25;3;2018;07:15;43.0;10.02;32.51
Sun;25;3;2018;07:30;43.0;9.2;32.46
Sun;25;3;2018;07:45;42.0;8.23;32.45
Sun;25;3;2018;08:00;42.0;8.2;32.51
Sun;25;3;2018;08:15;42.0;8.18;32.49
Sun;25;3;2018;08:30;42.0;8.18;32.5
Sun;25;3;2018;08:45;42.0;8.22;32.54
Sun;25;3;2018;09:00;42.0;8.21;32.58
Sun;25;3;2018;09:15;42.0;8.18;33.56
Sun;25;3;2018;09:30;43.0;9.32;32.56
Sun;25;3;2018;09:45;43.0;9.92;32.61
Sun;25;3;2018;10:00;44.0;9.95;32.61
Sun;25;3;2018;10:15;44.0;9.97;32.61
Sun;25;3;2018;10:30;43.0;9.95;32.62
Sun;25;3;2018;10:45;44.0;9.94;32.61
Sun;25;3;2018;11:00;44.0;9.93;32.69
Sun;25;3;2018;11:15;44.0;9.92;32.65
Sun;25;3;2018;11:30;43.0;9.98;32.68
Sun;25;3;2018;11:45;44.0;9.97;32.61
Sun;25;3;2018;12:00;44.0;9.92;32.67
Sun;25;3;2018;12:15;44.0;9.93;32.75
Sun;25;3;2018;12:30;44.0;9.94;32.71
Sun;25;3;2018;12:45;43.0;10.03;32.65
Sun;25;3;2018;13:00;44.0;10.09;33.69
Sun;25;3;2018;13:15;44.0;10.09;32.67
Sun;25;3;2018;13:30;44.0;10.08;32.77
Sun;25;3;2018;13:45;44.0;10.05;32.66
Sun;25;3;2018;14:00;44.0;9.93;32.75
Sun;25;3;2018;14:15;44.0;9.92;32.79
Sun;25;3;2018;14:30;44.0;9.93;32.78
Sun;25;3;2018;14:45;44.0;9.95;32.76
Sun;25;3;2018;15:00;43.0;9.93;32.76
Sun;25;3;2018;15:15;44.0;9.95;32.74
Sun;25;3;2018;15:30;44.0;9.97;32.8
Sun;25;3;2018;15:45;44.0;9.97;32.75
Sun;25;3;2018;16:00;44.0;10.0;32.82
Sun;25;3;2018;16:15;44.0;10.01;32.73
Sun;25;3;2018;16:30;44.0;9.99;32.77
Sun;25;3;2018;16:45;43.0;9.98;33.78
Sun;25;3;2018;17:00;44.0;10.0;32.8
Sun;25;3;2018;17:15;44.0;9.98;32.73
Sun;25;3;2018;17:30;44.0;9.98;32.76
Sun;25;3;2018;17:45;44.0;10.01;32.76
Sun;25;3;2018;18:00;44.0;10.01;32.8
Sun;25;3;2018;18:15;44.0;10.02;32.75
Sun;25;3;2018;18:30;44.0;10.02;32.76
Sun;25;3;2018;18:45;45.0;10.02;32.7
Sun;25;3;2018;19:00;44.0;10.05;32.71
Sun;25;3;2018;19:15;43.0;9.05;32.7
Sun;25;3;2018;19:30;42.0;8.34;32.76
Sun;25;3;2018;19:45;42.0;8.28;32.69
Sun;25;3;2018;20:00;43.0;8.34;32.73
Sun;25;3;2018;20:15;42.0;8.43;32.72
Sun;25;3;2018;20:30;42.0;8.4;33.69
Sun;25;3;2018;20:45;43.0;8.44;32.69
Sun;25;3;2018;21:00;42.0;8.35;32.7
Sun;25;3;2018;21:15;42.0;8.34;32.7
Sun;25;3;2018;21:30;42.0;8.34;32.68
Sun;25;3;2018;21:45;43.0;8.37;32.74
Sun;25;3;2018;22:00;42.0;8.36;32.64
Sun;25;3;2018;22:15;42.0;8.39;32.71
Sun;25;3;2018;22:30;43.0;8.39;32.66
Sun;25;3;2018;22:45;42.0;8.45;32.66
Sun;25;3;2018;23:00;42.0;8.36;32.68
Sun;25;3;2018;23:15;42.0;8.36;32.66
Sun;25;3;2018;23:30;42.0;8.37;32.65
Sun;25;3;2018;23:45;43.0;8.43;32.6
Mon;26;3;2018;00:00;42.0;8.45;32.61
Mon;26;3;2018;00:15;42.0;8.37;32.59
Mon;26;3;2018;00:30;42.0;8.42;33.6
Mon;26;3;2018;00:45;42.0;8.47;32.52
Mon;26;3;2018;01:00;43.0;8.43;32.57
Mon;26;3;2018;01:15;42.0;8.43;32.55
Mon;26;3;2018;01:30;42.0;8.43;32.46
Mon;26;3;2018;01:45;42.0;8.46;32.49
Mon;26;3;2018;02:00;42.0;8.45;32.47
Mon;26;3;2018;02:15;42.0;8.47;32.51
Mon;26;3;2018;02:30;43.0;8.47;32.41
Mon;26;3;2018;02:45;42.0;8.47;32.48
Mon;26;3;2018;03:00;42.0;8.48;32.43
Mon;26;3;2018;03:15;43.0;8.47;32.4
Mon;26;3;2018;03:30;42.0;8.47;32.43
Mon;26;3;2018;03:45;42.0;8.47;32.44
Mon;26;3;2018;04:00;42.0;8.47;32.37
Mon;26;3;2018;04:15;42.0;8.47;33.37
Mon;26;3;2018;04:30;42.0;8.46;32.38
Mon;26;3;2018;04:45;42.0;8.47;32.41
Mon;26;3;2018;05:00;42.0;8.46;32.37
Mon;26;3;2018;05:15;43.0;8.46;32.37
Mon;26;3;2018;05:30;42.0;8.46;32.38
Mon;26;3;2018;05:45;42.0;8.45;32.38
Mon;26;3;2018;06:00;42.0;8.42;32.38
