weekday;day;month;year;time;CONSUMO_TOTAL FMC;AVAC FMC;IT FMC
Thu;23;2;2017;05:30;21.0;1.37;18.48
Thu;23;2;2017;05:45;21.0;1.55;18.48
Thu;23;2;2017;06:00;22.0;1.55;18.47
Thu;23;2;2017;06:15;21.0;1.37;18.46
Thu;23;2;2017;06:30;21.0;1.55;18.48
Thu;23;2;2017;06:45;21.0;1.54;18.47
Thu;23;2;2017;07:00;22.0;1.54;18.44
Thu;23;2;2017;07:15;21.0;1.35;18.46
Thu;23;2;2017;07:30;21.0;1.55;18.48
Thu;23;2;2017;07:45;21.0;1.36;18.5
Thu;23;2;2017;08:00;21.0;1.53;18.5
Thu;23;2;2017;08:15;22.0;1.54;18.48
Thu;23;2;2017;08:30;21.0;1.54;18.51
Thu;23;2;2017;08:45;21.0;1.54;18.5
Thu;23;2;2017;09:00;22.0;1.55;18.5
Thu;23;2;2017;09:15;21.0;1.55;18.5
Thu;23;2;2017;09:30;21.0;1.55;18.52
Thu;23;2;2017;09:45;22.0;1.56;18.52
Thu;23;2;2017;10:00;22.0;2.22;18.53
Thu;23;2;2017;10:15;23.0;1.81;18.57
Thu;23;2;2017;10:30;25.0;4.27;18.6
Thu;23;2;2017;10:45;27.0;5.54;18.66
Thu;23;2;2017;11:00;27.0;5.91;18.68
Thu;23;2;2017;11:15;27.0;6.69;18.67
Thu;23;2;2017;11:30;30.0;8.46;18.7
Thu;23;2;2017;11:45;29.0;8.31;18.71
Thu;23;2;2017;12:00;27.0;5.88;18.68
Thu;23;2;2017;12:15;27.0;5.69;18.67
Thu;23;2;2017;12:30;27.0;7.12;18.72
Thu;23;2;2017;12:45;29.0;8.4;18.74
Thu;23;2;2017;13:00;29.0;8.25;18.75
Thu;23;2;2017;13:15;25.0;5.41;18.7
Thu;23;2;2017;13:30;28.0;6.89;18.71
Thu;23;2;2017;13:45;29.0;6.42;18.75
Thu;23;2;2017;14:00;29.0;8.3;18.75
Thu;23;2;2017;14:15;30.0;8.71;18.73
Thu;23;2;2017;14:30;30.0;8.39;18.73
Thu;23;2;2017;14:45;29.0;8.35;18.74
Thu;23;2;2017;15:00;30.0;8.28;18.73
Thu;23;2;2017;15:15;30.0;8.59;18.74
Thu;23;2;2017;15:30;28.0;7.17;18.73
Thu;23;2;2017;15:45;26.0;5.42;18.69
Thu;23;2;2017;16:00;27.0;6.05;18.74
Thu;23;2;2017;16:15;27.0;6.81;18.79
Thu;23;2;2017;16:30;30.0;8.93;18.82
Thu;23;2;2017;16:45;31.0;9.65;18.74
Thu;23;2;2017;17:00;29.0;7.75;18.71
Thu;23;2;2017;17:15;26.0;5.03;18.68
Thu;23;2;2017;17:30;26.0;4.69;18.66
Thu;23;2;2017;17:45;26.0;5.03;18.68
Thu;23;2;2017;18:00;25.0;4.7;18.66
Thu;23;2;2017;18:15;25.0;5.06;18.66
Thu;23;2;2017;18:30;24.0;4.2;18.64
Thu;23;2;2017;18:45;24.0;3.53;18.62
Thu;23;2;2017;19:00;24.0;4.39;18.61
Thu;23;2;2017;19:15;23.0;2.83;18.6
Thu;23;2;2017;19:30;25.0;4.16;18.6
Thu;23;2;2017;19:45;23.0;2.76;18.58
Thu;23;2;2017;20:00;23.0;2.92;18.6
Thu;23;2;2017;20:15;24.0;3.89;18.59
Thu;23;2;2017;20:30;23.0;2.73;18.57
Thu;23;2;2017;20:45;24.0;3.1;18.57
Thu;23;2;2017;21:00;25.0;3.55;18.57
Thu;23;2;2017;21:15;24.0;2.74;18.58
Thu;23;2;2017;21:30;25.0;2.98;18.58
Thu;23;2;2017;21:45;24.0;3.81;18.56
Thu;23;2;2017;22:00;23.0;2.74;18.56
Thu;23;2;2017;22:15;23.0;2.74;18.56
Thu;23;2;2017;22:30;23.0;2.74;18.55
Thu;23;2;2017;22:45;23.0;2.74;18.54
Thu;23;2;2017;23:00;24.0;3.41;18.55
Thu;23;2;2017;23:15;23.0;3.08;18.54
Thu;23;2;2017;23:30;23.0;2.74;18.53
Thu;23;2;2017;23:45;23.0;2.73;18.52
Fri;24;2;2017;00:00;22.0;2.74;18.5
Fri;24;2;2017;00:15;23.0;2.74;18.47
Fri;24;2;2017;00:30;23.0;2.73;18.47
Fri;24;2;2017;00:45;23.0;2.71;18.44
Fri;24;2;2017;01:00;23.0;2.67;18.45
Fri;24;2;2017;01:15;24.0;2.68;18.43
Fri;24;2;2017;01:30;23.0;2.7;18.43
Fri;24;2;2017;01:45;24.0;2.71;18.43
Fri;24;2;2017;02:00;20.0;2.72;18.44
Fri;24;2;2017;02:15;19.0;2.74;18.43
Fri;24;2;2017;02:30;23.0;2.73;18.43
Fri;24;2;2017;02:45;23.0;2.72;18.43
Fri;24;2;2017;03:00;23.0;2.67;18.41
Fri;24;2;2017;03:15;22.0;2.62;18.39
Fri;24;2;2017;03:30;23.0;2.61;18.39
Fri;24;2;2017;03:45;23.0;2.59;18.38
Fri;24;2;2017;04:00;22.0;2.6;18.36
Fri;24;2;2017;04:15;23.0;2.55;18.36
Fri;24;2;2017;04:30;23.0;2.53;18.35
Fri;24;2;2017;04:45;22.0;2.54;18.37
Fri;24;2;2017;05:00;23.0;2.51;18.36
Fri;24;2;2017;05:15;22.0;2.39;18.36
Fri;24;2;2017;05:30;23.0;2.48;18.38
Fri;24;2;2017;05:45;22.0;2.58;18.37
Fri;24;2;2017;06:00;23.0;2.52;18.37
Fri;24;2;2017;06:15;23.0;2.49;18.37
Fri;24;2;2017;06:30;22.0;2.74;18.38
Fri;24;2;2017;06:45;23.0;2.49;18.38
Fri;24;2;2017;07:00;22.0;2.47;18.39
Fri;24;2;2017;07:15;23.0;2.56;18.39
Fri;24;2;2017;07:30;23.0;2.48;18.4
Fri;24;2;2017;07:45;22.0;2.56;18.41
Fri;24;2;2017;08:00;22.0;2.48;18.42
Fri;24;2;2017;08:15;23.0;2.54;18.43
Fri;24;2;2017;08:30;22.0;2.51;18.43
Fri;24;2;2017;08:45;24.0;3.53;18.45
Fri;24;2;2017;09:00;23.0;3.22;18.44
Fri;24;2;2017;09:15;23.0;2.88;18.47
Fri;24;2;2017;09:30;23.0;3.13;18.47
Fri;24;2;2017;09:45;23.0;3.29;18.49
Fri;24;2;2017;10:00;24.0;2.94;18.51
Fri;24;2;2017;10:15;24.0;4.36;18.57
Fri;24;2;2017;10:30;27.0;6.27;18.59
Fri;24;2;2017;10:45;27.0;6.96;18.6
Fri;24;2;2017;11:00;28.0;8.12;18.66
Fri;24;2;2017;11:15;28.0;7.72;18.63
Fri;24;2;2017;11:30;28.0;7.79;18.62
Fri;24;2;2017;11:45;28.0;7.82;18.6
Fri;24;2;2017;12:00;29.0;8.24;18.61
Fri;24;2;2017;12:15;28.0;7.88;18.63
Fri;24;2;2017;12:30;28.0;7.87;18.63
Fri;24;2;2017;12:45;29.0;8.18;18.61
Fri;24;2;2017;13:00;29.0;8.89;18.63
Fri;24;2;2017;13:15;28.0;8.15;18.63
Fri;24;2;2017;13:30;28.0;8.21;18.62
Fri;24;2;2017;13:45;28.0;7.86;18.65
Fri;24;2;2017;14:00;30.0;9.11;18.66
Fri;24;2;2017;14:15;29.0;8.92;18.63
Fri;24;2;2017;14:30;28.0;7.85;18.67
Fri;24;2;2017;14:45;29.0;8.72;18.66
Fri;24;2;2017;15:00;29.0;8.37;18.67
Fri;24;2;2017;15:15;29.0;8.95;18.64
Fri;24;2;2017;15:30;29.0;8.72;18.63
Fri;24;2;2017;15:45;28.0;8.53;18.67
Fri;24;2;2017;16:00;29.0;8.06;18.63
Fri;24;2;2017;16:15;29.0;9.17;18.66
Fri;24;2;2017;16:30;29.0;8.88;18.64
Fri;24;2;2017;16:45;25.0;4.88;18.65
Fri;24;2;2017;17:00;23.0;3.52;18.65
Fri;24;2;2017;17:15;24.0;3.11;18.64
Fri;24;2;2017;17:30;23.0;3.32;18.67
Fri;24;2;2017;17:45;24.0;3.26;18.66
Fri;24;2;2017;18:00;23.0;3.12;18.67
Fri;24;2;2017;18:15;24.0;3.47;18.68
Fri;24;2;2017;18:30;23.0;3.11;18.7
Fri;24;2;2017;18:45;24.0;3.45;18.69
Fri;24;2;2017;19:00;23.0;3.08;18.69
Fri;24;2;2017;19:15;23.0;3.06;18.66
Fri;24;2;2017;19:30;24.0;3.07;18.67
Fri;24;2;2017;19:45;23.0;3.05;18.65
Fri;24;2;2017;20:00;23.0;2.92;18.63
Fri;24;2;2017;20:15;23.0;2.91;18.6
Fri;24;2;2017;20:30;24.0;2.91;18.6
Fri;24;2;2017;20:45;23.0;2.91;18.58
Fri;24;2;2017;21:00;23.0;2.91;18.59
Fri;24;2;2017;21:15;23.0;2.92;18.62
Fri;24;2;2017;21:30;23.0;2.92;18.59
Fri;24;2;2017;21:45;22.0;2.91;18.59
Fri;24;2;2017;22:00;23.0;2.91;18.58
Fri;24;2;2017;22:15;23.0;2.9;18.57
Fri;24;2;2017;22:30;23.0;2.91;18.56
Fri;24;2;2017;22:45;23.0;2.9;18.57
Fri;24;2;2017;23:00;23.0;2.67;18.58
Fri;24;2;2017;23:15;22.0;2.6;18.58
Fri;24;2;2017;23:30;23.0;2.58;18.56
Fri;24;2;2017;23:45;22.0;2.57;18.51
Sat;25;2;2017;00:00;23.0;2.57;18.5
Sat;25;2;2017;00:15;22.0;2.57;18.51
Sat;25;2;2017;00:30;23.0;2.57;18.5
Sat;25;2;2017;00:45;22.0;2.57;18.45
Sat;25;2;2017;01:00;22.0;2.57;18.46
Sat;25;2;2017;01:15;23.0;2.58;18.44
Sat;25;2;2017;01:30;22.0;2.55;18.45
Sat;25;2;2017;01:45;22.0;2.54;18.43
Sat;25;2;2017;02:00;23.0;2.54;18.43
Sat;25;2;2017;02:15;22.0;2.55;18.43
Sat;25;2;2017;02:30;22.0;2.54;18.4
Sat;25;2;2017;02:45;23.0;2.55;18.41
Sat;25;2;2017;03:00;22.0;2.53;18.4
Sat;25;2;2017;03:15;22.0;2.51;18.39
Sat;25;2;2017;03:30;22.0;2.52;18.39
Sat;25;2;2017;03:45;22.0;2.56;18.38
Sat;25;2;2017;04:00;23.0;2.54;18.38
Sat;25;2;2017;04:15;22.0;2.51;18.39
Sat;25;2;2017;04:30;22.0;2.5;18.37
Sat;25;2;2017;04:45;22.0;2.5;18.38
Sat;25;2;2017;05:00;23.0;2.51;18.38
Sat;25;2;2017;05:15;22.0;2.55;18.37
Sat;25;2;2017;05:30;22.0;2.5;18.38
Sat;25;2;2017;05:45;22.0;2.55;18.37
Sat;25;2;2017;06:00;22.0;2.5;18.36
Sat;25;2;2017;06:15;23.0;2.5;18.37
Sat;25;2;2017;06:30;22.0;2.52;18.38
Sat;25;2;2017;06:45;22.0;2.5;18.38
Sat;25;2;2017;07:00;22.0;2.51;18.4
Sat;25;2;2017;07:15;22.0;2.52;18.38
Sat;25;2;2017;07:30;23.0;2.51;18.4
Sat;25;2;2017;07:45;22.0;2.51;18.39
Sat;25;2;2017;08:00;23.0;3.13;18.42
Sat;25;2;2017;08:15;23.0;3.54;18.43
Sat;25;2;2017;08:30;22.0;2.58;18.46
Sat;25;2;2017;08:45;23.0;2.58;18.45
Sat;25;2;2017;09:00;22.0;2.57;18.46
Sat;25;2;2017;09:15;22.0;2.58;18.46
Sat;25;2;2017;09:30;23.0;2.6;18.49
Sat;25;2;2017;09:45;22.0;2.43;18.52
Sat;25;2;2017;10:00;25.0;5.18;18.54
Sat;25;2;2017;10:15;26.0;6.37;18.61
Sat;25;2;2017;10:30;27.0;6.4;18.57
Sat;25;2;2017;10:45;26.0;6.45;18.56
Sat;25;2;2017;11:00;27.0;6.48;18.58
Sat;25;2;2017;11:15;26.0;6.53;18.57
Sat;25;2;2017;11:30;27.0;6.55;18.56
Sat;25;2;2017;11:45;26.0;6.58;18.58
Sat;25;2;2017;12:00;27.0;6.61;18.58
Sat;25;2;2017;12:15;26.0;6.61;18.56
Sat;25;2;2017;12:30;27.0;6.62;18.57
Sat;25;2;2017;12:45;27.0;6.67;18.6
Sat;25;2;2017;13:00;26.0;6.63;18.6
Sat;25;2;2017;13:15;27.0;6.64;18.63
Sat;25;2;2017;13:30;27.0;6.66;18.66
Sat;25;2;2017;13:45;26.0;6.68;18.65
Sat;25;2;2017;14:00;27.0;6.69;18.66
Sat;25;2;2017;14:15;27.0;6.66;18.62
Sat;25;2;2017;14:30;26.0;6.68;18.63
Sat;25;2;2017;14:45;27.0;6.67;18.63
Sat;25;2;2017;15:00;26.0;6.66;18.62
Sat;25;2;2017;15:15;25.0;4.8;18.64
Sat;25;2;2017;15:30;23.0;3.44;18.66
Sat;25;2;2017;15:45;25.0;5.12;18.68
Sat;25;2;2017;16:00;25.0;4.5;18.66
Sat;25;2;2017;16:15;23.0;3.61;18.62
Sat;25;2;2017;16:30;24.0;4.19;18.62
Sat;25;2;2017;16:45;24.0;3.65;18.63
Sat;25;2;2017;17:00;23.0;3.55;18.64
Sat;25;2;2017;17:15;24.0;3.95;18.62
Sat;25;2;2017;17:30;24.0;3.95;18.63
Sat;25;2;2017;17:45;24.0;3.65;18.64
Sat;25;2;2017;18:00;24.0;4.16;18.63
Sat;25;2;2017;18:15;24.0;3.67;18.63
Sat;25;2;2017;18:30;23.0;3.86;18.62
Sat;25;2;2017;18:45;24.0;3.87;18.62
Sat;25;2;2017;19:00;24.0;3.74;18.62
Sat;25;2;2017;19:15;24.0;3.79;18.62
Sat;25;2;2017;19:30;24.0;3.73;18.62
Sat;25;2;2017;19:45;23.0;3.84;18.61
Sat;25;2;2017;20:00;24.0;3.64;18.62
Sat;25;2;2017;20:15;24.0;4.21;18.62
Sat;25;2;2017;20:30;24.0;3.6;18.61
Sat;25;2;2017;20:45;24.0;3.81;18.61
Sat;25;2;2017;21:00;23.0;3.77;18.61
Sat;25;2;2017;21:15;24.0;3.64;18.61
Sat;25;2;2017;21:30;24.0;3.96;18.61
Sat;25;2;2017;21:45;24.0;3.59;18.6
Sat;25;2;2017;22:00;24.0;4.04;18.6
Sat;25;2;2017;22:15;23.0;3.82;18.61
Sat;25;2;2017;22:30;24.0;3.48;18.61
Sat;25;2;2017;22:45;24.0;4.13;18.6
Sat;25;2;2017;23:00;24.0;3.48;18.6
Sat;25;2;2017;23:15;23.0;3.82;18.59
Sat;25;2;2017;23:30;24.0;3.97;18.59
Sat;25;2;2017;23:45;24.0;3.44;18.59
Sun;26;2;2017;00:00;24.0;4.04;18.59
Sun;26;2;2017;00:15;23.0;3.72;18.57
Sun;26;2;2017;00:30;24.0;3.49;18.57
Sun;26;2;2017;00:45;24.0;4.22;18.56
Sun;26;2;2017;01:00;23.0;3.51;18.57
Sun;26;2;2017;01:15;24.0;3.63;18.55
Sun;26;2;2017;01:30;24.0;3.96;18.56
Sun;26;2;2017;01:45;23.0;3.45;18.54
Sun;26;2;2017;02:00;24.0;3.9;18.54
Sun;26;2;2017;02:15;23.0;3.92;18.53
Sun;26;2;2017;02:30;24.0;3.53;18.52
Sun;26;2;2017;02:45;24.0;3.88;18.52
Sun;26;2;2017;03:00;23.0;3.88;18.54
Sun;26;2;2017;03:15;24.0;3.43;18.53
Sun;26;2;2017;03:30;24.0;4.0;18.52
Sun;26;2;2017;03:45;23.0;3.65;18.52
Sun;26;2;2017;04:00;23.0;3.47;18.51
Sun;26;2;2017;04:15;24.0;4.17;18.51
Sun;26;2;2017;04:30;24.0;3.49;18.51
Sun;26;2;2017;04:45;23.0;3.68;18.51
Sun;26;2;2017;05:00;24.0;3.98;18.5
Sun;26;2;2017;05:15;23.0;3.13;18.49
Sun;26;2;2017;05:30;24.0;4.07;18.52
Sun;26;2;2017;05:45;22.0;2.52;18.52
Sun;26;2;2017;06:00;22.0;1.67;18.48
Sun;26;2;2017;06:15;22.0;1.91;18.46
Sun;26;2;2017;06:30;21.0;1.61;18.44
Sun;26;2;2017;06:45;21.0;1.56;18.42
Sun;26;2;2017;07:00;22.0;1.57;18.43
Sun;26;2;2017;07:15;21.0;1.57;18.42
Sun;26;2;2017;07:30;21.0;1.57;18.43
Sun;26;2;2017;07:45;22.0;1.56;18.42
Sun;26;2;2017;08:00;21.0;1.56;18.43
Sun;26;2;2017;08:15;21.0;1.56;18.42
Sun;26;2;2017;08:30;21.0;1.56;18.43
Sun;26;2;2017;08:45;22.0;1.56;18.45
Sun;26;2;2017;09:00;21.0;1.55;18.45
Sun;26;2;2017;09:15;21.0;1.55;18.46
Sun;26;2;2017;09:30;22.0;1.55;18.46
Sun;26;2;2017;09:45;21.0;1.55;18.47
Sun;26;2;2017;10:00;21.0;1.55;18.46
Sun;26;2;2017;10:15;21.0;1.55;18.47
Sun;26;2;2017;10:30;22.0;1.54;18.48
Sun;26;2;2017;10:45;21.0;1.55;18.48
Sun;26;2;2017;11:00;22.0;1.66;18.51
Sun;26;2;2017;11:15;21.0;1.8;18.49
Sun;26;2;2017;11:30;22.0;1.8;18.53
Sun;26;2;2017;11:45;22.0;1.86;18.55
Sun;26;2;2017;12:00;22.0;1.88;18.54
Sun;26;2;2017;12:15;21.0;1.8;18.53
Sun;26;2;2017;12:30;22.0;1.92;18.56
Sun;26;2;2017;12:45;22.0;1.86;18.54
Sun;26;2;2017;13:00;21.0;1.82;18.55
Sun;26;2;2017;13:15;22.0;1.82;18.55
Sun;26;2;2017;13:30;22.0;1.82;18.56
Sun;26;2;2017;13:45;22.0;1.97;18.56
Sun;26;2;2017;14:00;21.0;1.9;18.57
Sun;26;2;2017;14:15;22.0;1.89;18.59
Sun;26;2;2017;14:30;22.0;2.1;18.58
Sun;26;2;2017;14:45;22.0;2.09;18.56
Sun;26;2;2017;15:00;22.0;1.98;18.54
Sun;26;2;2017;15:15;21.0;1.82;18.53
Sun;26;2;2017;15:30;22.0;1.97;18.54
Sun;26;2;2017;15:45;22.0;1.89;18.54
Sun;26;2;2017;16:00;22.0;1.86;18.53
Sun;26;2;2017;16:15;22.0;1.94;18.55
Sun;26;2;2017;16:30;21.0;1.8;18.53
Sun;26;2;2017;16:45;22.0;1.96;18.54
Sun;26;2;2017;17:00;22.0;1.82;18.53
Sun;26;2;2017;17:15;21.0;1.89;18.54
Sun;26;2;2017;17:30;22.0;1.73;18.55
Sun;26;2;2017;17:45;21.0;1.54;18.54
Sun;26;2;2017;18:00;23.0;2.46;18.53
Sun;26;2;2017;18:15;22.0;2.21;18.54
Sun;26;2;2017;18:30;22.0;1.98;18.56
Sun;26;2;2017;18:45;23.0;3.12;18.56
Sun;26;2;2017;19:00;22.0;2.63;18.58
Sun;26;2;2017;19:15;22.0;1.81;18.6
Sun;26;2;2017;19:30;23.0;3.13;18.59
Sun;26;2;2017;19:45;23.0;2.98;18.56
Sun;26;2;2017;20:00;22.0;1.99;18.57
Sun;26;2;2017;20:15;22.0;2.65;18.57
Sun;26;2;2017;20:30;23.0;2.55;18.56
Sun;26;2;2017;20:45;22.0;2.25;18.58
Sun;26;2;2017;21:00;22.0;2.55;18.56
Sun;26;2;2017;21:15;22.0;2.24;18.56
Sun;26;2;2017;21:30;23.0;2.57;18.57
Sun;26;2;2017;21:45;22.0;2.06;18.56
Sun;26;2;2017;22:00;22.0;2.86;18.54
Sun;26;2;2017;22:15;22.0;1.52;18.55
Sun;26;2;2017;22:30;21.0;1.55;18.54
Sun;26;2;2017;22:45;22.0;1.56;18.52
Sun;26;2;2017;23:00;22.0;2.68;18.51
Sun;26;2;2017;23:15;22.0;1.59;18.52
Sun;26;2;2017;23:30;21.0;1.55;18.5
Sun;26;2;2017;23:45;23.0;2.77;18.5
Mon;27;2;2017;00:00;21.0;1.54;18.52
Mon;27;2;2017;00:15;22.0;1.7;18.49
Mon;27;2;2017;00:30;22.0;2.6;18.49
Mon;27;2;2017;00:45;21.0;1.55;18.48
Mon;27;2;2017;01:00;22.0;1.55;18.46
Mon;27;2;2017;01:15;21.0;1.55;18.45
Mon;27;2;2017;01:30;21.0;1.56;18.43
Mon;27;2;2017;01:45;22.0;1.56;18.42
Mon;27;2;2017;02:00;21.0;1.56;18.41
Mon;27;2;2017;02:15;21.0;1.55;18.4
Mon;27;2;2017;02:30;21.0;1.55;18.41
Mon;27;2;2017;02:45;22.0;1.55;18.39
Mon;27;2;2017;03:00;21.0;1.55;18.39
Mon;27;2;2017;03:15;21.0;1.55;18.38
Mon;27;2;2017;03:30;21.0;1.55;18.39
Mon;27;2;2017;03:45;22.0;1.56;18.38
Mon;27;2;2017;04:00;21.0;1.56;18.38
Mon;27;2;2017;04:15;21.0;1.56;18.36
Mon;27;2;2017;04:30;21.0;1.55;18.37
Mon;27;2;2017;04:45;22.0;1.55;18.37
Mon;27;2;2017;05:00;21.0;1.56;18.36
Mon;27;2;2017;05:15;21.0;1.56;18.36
Mon;27;2;2017;05:30;21.0;1.56;18.35
Mon;27;2;2017;05:45;21.0;1.56;18.35
Mon;27;2;2017;06:00;21.0;1.56;18.36
Mon;27;2;2017;06:15;22.0;1.56;18.35
Mon;27;2;2017;06:30;21.0;1.56;18.36
Mon;27;2;2017;06:45;21.0;1.56;18.35
Mon;27;2;2017;07:00;21.0;1.56;18.36
Mon;27;2;2017;07:15;21.0;1.56;18.37
Mon;27;2;2017;07:30;22.0;1.55;18.38
Mon;27;2;2017;07:45;21.0;1.55;18.39
Mon;27;2;2017;08:00;21.0;1.55;18.4
Mon;27;2;2017;08:15;21.0;1.54;18.41
Mon;27;2;2017;08:30;21.0;1.55;18.42
Mon;27;2;2017;08:45;22.0;1.54;18.45
Mon;27;2;2017;09:00;21.0;1.54;18.45
Mon;27;2;2017;09:15;22.0;2.2;18.45
Mon;27;2;2017;09:30;22.0;1.83;18.48
Mon;27;2;2017;09:45;22.0;2.14;18.49
Mon;27;2;2017;10:00;22.0;2.17;18.49
Mon;27;2;2017;10:15;22.0;2.0;18.49
Mon;27;2;2017;10:30;22.0;1.85;18.51
Mon;27;2;2017;10:45;23.0;2.16;18.52
Mon;27;2;2017;11:00;22.0;2.09;18.52
Mon;27;2;2017;11:15;22.0;1.78;18.51
Mon;27;2;2017;11:30;22.0;2.15;18.52
Mon;27;2;2017;11:45;22.0;1.95;18.53
Mon;27;2;2017;12:00;23.0;1.87;18.5
Mon;27;2;2017;12:15;22.0;2.15;18.52
Mon;27;2;2017;12:30;22.0;1.74;18.51
Mon;27;2;2017;12:45;22.0;2.12;18.52
Mon;27;2;2017;13:00;24.0;3.22;18.54
Mon;27;2;2017;13:15;22.0;1.87;18.55
Mon;27;2;2017;13:30;22.0;2.69;18.53
Mon;27;2;2017;13:45;23.0;2.66;18.54
Mon;27;2;2017;14:00;22.0;2.41;18.56
Mon;27;2;2017;14:15;24.0;3.25;18.56
Mon;27;2;2017;14:30;22.0;2.52;18.59
Mon;27;2;2017;14:45;23.0;2.57;18.56
Mon;27;2;2017;15:00;23.0;3.06;18.55
Mon;27;2;2017;15:15;22.0;2.13;18.56
Mon;27;2;2017;15:30;24.0;3.23;18.56
Mon;27;2;2017;15:45;22.0;2.84;18.59
Mon;27;2;2017;16:00;23.0;2.49;18.57
Mon;27;2;2017;16:15;24.0;3.72;18.58
Mon;27;2;2017;16:30;22.0;2.39;18.59
Mon;27;2;2017;16:45;23.0;2.85;18.58
Mon;27;2;2017;17:00;24.0;3.68;18.58
Mon;27;2;2017;17:15;22.0;2.2;18.58
Mon;27;2;2017;17:30;23.0;3.1;18.59
Mon;27;2;2017;17:45;23.0;3.11;18.57
Mon;27;2;2017;18:00;22.0;2.01;18.57
Mon;27;2;2017;18:15;24.0;3.48;18.56
Mon;27;2;2017;18:30;23.0;2.24;18.58
Mon;27;2;2017;18:45;23.0;2.6;18.59
Mon;27;2;2017;19:00;23.0;2.89;18.58
Mon;27;2;2017;19:15;22.0;1.65;18.6
Mon;27;2;2017;19:30;23.0;2.56;18.57
Mon;27;2;2017;19:45;22.0;2.25;18.57
Mon;27;2;2017;20:00;23.0;2.27;18.59
Mon;27;2;2017;20:15;22.0;2.04;18.55
Mon;27;2;2017;20:30;23.0;2.54;18.54
Mon;27;2;2017;20:45;22.0;1.87;18.56
Mon;27;2;2017;21:00;21.0;1.55;18.54
Mon;27;2;2017;21:15;21.0;1.56;18.53
Mon;27;2;2017;21:30;22.0;1.56;18.53
Mon;27;2;2017;21:45;21.0;1.56;18.51
Mon;27;2;2017;22:00;22.0;1.57;18.5
Mon;27;2;2017;22:15;21.0;1.56;18.48
Mon;27;2;2017;22:30;21.0;1.55;18.5
Mon;27;2;2017;22:45;22.0;1.56;18.48
Mon;27;2;2017;23:00;21.0;1.55;18.47
Mon;27;2;2017;23:15;22.0;1.56;18.49
Mon;27;2;2017;23:30;21.0;1.55;18.47
Mon;27;2;2017;23:45;21.0;1.55;18.48
Tue;28;2;2017;00:00;22.0;1.55;18.46
Tue;28;2;2017;00:15;21.0;1.56;18.45
Tue;28;2;2017;00:30;21.0;1.55;18.44
Tue;28;2;2017;00:45;22.0;1.55;18.45
Tue;28;2;2017;01:00;21.0;1.56;18.43
Tue;28;2;2017;01:15;21.0;1.56;18.42
Tue;28;2;2017;01:30;22.0;1.56;18.42
Tue;28;2;2017;01:45;21.0;1.56;18.42
Tue;28;2;2017;02:00;21.0;1.56;18.41
Tue;28;2;2017;02:15;22.0;1.55;18.41
Tue;28;2;2017;02:30;21.0;1.55;18.4
Tue;28;2;2017;02:45;21.0;1.55;18.4
Tue;28;2;2017;03:00;22.0;1.55;18.41
Tue;28;2;2017;03:15;21.0;1.5;18.4
Tue;28;2;2017;03:30;21.0;1.52;18.39
Tue;28;2;2017;03:45;21.0;1.5;18.38
Tue;28;2;2017;04:00;22.0;1.54;18.37
Tue;28;2;2017;04:15;21.0;1.55;18.38
Tue;28;2;2017;04:30;21.0;1.55;18.38
Tue;28;2;2017;04:45;21.0;1.55;18.37
Tue;28;2;2017;05:00;22.0;1.56;18.36
Tue;28;2;2017;05:15;21.0;1.55;18.36
Tue;28;2;2017;05:30;21.0;1.55;18.36
Tue;28;2;2017;05:45;21.0;1.56;18.37
Tue;28;2;2017;06:00;21.0;1.56;18.35
Tue;28;2;2017;06:15;22.0;1.56;18.37
Tue;28;2;2017;06:30;21.0;1.55;18.38
Tue;28;2;2017;06:45;21.0;1.54;18.36
Tue;28;2;2017;07:00;21.0;1.55;18.36
Tue;28;2;2017;07:15;22.0;1.56;18.37
Tue;28;2;2017;07:30;21.0;1.56;18.37
Tue;28;2;2017;07:45;21.0;1.56;18.38
Tue;28;2;2017;08:00;21.0;1.56;18.38
Tue;28;2;2017;08:15;21.0;1.56;18.38
Tue;28;2;2017;08:30;22.0;1.56;18.38
Tue;28;2;2017;08:45;21.0;1.55;18.39
Tue;28;2;2017;09:00;21.0;1.56;18.42
Tue;28;2;2017;09:15;22.0;1.54;18.43
Tue;28;2;2017;09:30;21.0;1.54;18.43
Tue;28;2;2017;09:45;21.0;1.54;18.45
Tue;28;2;2017;10:00;21.0;1.54;18.48
Tue;28;2;2017;10:15;22.0;1.54;18.47
Tue;28;2;2017;10:30;21.0;1.54;18.48
Tue;28;2;2017;10:45;21.0;1.54;18.47
Tue;28;2;2017;11:00;22.0;1.54;18.5
Tue;28;2;2017;11:15;21.0;1.54;18.53
Tue;28;2;2017;11:30;22.0;1.53;18.53
Tue;28;2;2017;11:45;21.0;1.54;18.54
Tue;28;2;2017;12:00;23.0;2.61;18.53
Tue;28;2;2017;12:15;21.0;1.53;18.54
Tue;28;2;2017;12:30;21.0;1.54;18.53
Tue;28;2;2017;12:45;23.0;2.3;18.55
Tue;28;2;2017;13:00;22.0;2.38;18.54
Tue;28;2;2017;13:15;21.0;1.54;18.57
Tue;28;2;2017;13:30;22.0;1.81;18.56
Tue;28;2;2017;13:45;22.0;1.8;18.54
Tue;28;2;2017;14:00;21.0;1.93;18.55
Tue;28;2;2017;14:15;22.0;1.8;18.55
