weekday;day;month;year;time;CONSUMO_TOTAL ALF2A1;AVAC ALF2A1;IT ALF2A1
Fri;22;4;2016;15:00;25.44;12.84;10.0
Fri;22;4;2016;15:15;26.53;13.92;8.0
Fri;22;4;2016;15:30;26.52;13.91;9.0
Fri;22;4;2016;15:45;25.19;12.56;8.0
Fri;22;4;2016;16:00;26.89;13.93;10.0
Fri;22;4;2016;16:15;25.72;13.07;8.0
Fri;22;4;2016;16:30;24.99;12.39;8.0
Fri;22;4;2016;16:45;26.46;13.88;8.0
Fri;22;4;2016;17:00;26.5;13.89;10.0
Fri;22;4;2016;17:15;25.97;13.33;8.0
Fri;22;4;2016;17:30;24.71;12.12;10.0
Fri;22;4;2016;17:45;26.49;13.87;7.0
Fri;22;4;2016;18:00;26.06;13.45;10.0
Fri;22;4;2016;18:15;24.76;12.15;8.0
Fri;22;4;2016;18:30;25.56;12.95;9.0
Fri;22;4;2016;18:45;26.16;13.55;8.0
Fri;22;4;2016;19:00;25.43;12.83;8.0
Fri;22;4;2016;19:15;25.81;13.14;10.0
Fri;22;4;2016;19:30;26.04;13.36;8.0
Fri;22;4;2016;19:45;24.77;12.15;8.0
Fri;22;4;2016;20:00;25.24;12.64;8.0
Fri;22;4;2016;20:15;26.19;13.57;10.0
Fri;22;4;2016;20:30;24.43;11.82;8.0
Fri;22;4;2016;20:45;26.06;13.41;10.0
Fri;22;4;2016;21:00;25.97;13.34;7.0
Fri;22;4;2016;21:15;24.85;12.25;10.0
Fri;22;4;2016;21:30;25.55;12.93;8.0
Fri;22;4;2016;21:45;25.65;12.97;10.0
Fri;22;4;2016;22:00;25.84;13.16;7.0
Fri;22;4;2016;22:15;22.97;10.34;10.0
Fri;22;4;2016;22:30;24.77;12.15;8.0
Fri;22;4;2016;22:45;26.26;13.59;10.0
Fri;22;4;2016;23:00;25.15;12.46;7.0
Fri;22;4;2016;23:15;25.1;12.39;9.0
Fri;22;4;2016;23:30;24.36;11.75;8.0
Fri;22;4;2016;23:45;26.16;13.55;10.0
Sat;23;4;2016;00:00;24.63;12.0;8.0
Sat;23;4;2016;00:15;23.22;10.6;9.0
Sat;23;4;2016;00:30;25.91;13.26;8.0
Sat;23;4;2016;00:45;25.35;12.72;10.0
Sat;23;4;2016;01:00;24.96;12.31;8.0
Sat;23;4;2016;01:15;24.97;12.31;10.0
Sat;23;4;2016;01:30;25.37;12.69;7.0
Sat;23;4;2016;01:45;25.45;12.79;9.0
Sat;23;4;2016;02:00;25.36;12.7;9.0
Sat;23;4;2016;02:15;25.56;12.89;8.0
Sat;23;4;2016;02:30;24.92;12.28;8.0
Sat;23;4;2016;02:45;24.73;12.01;9.0
Sat;23;4;2016;03:00;26.16;13.51;9.0
Sat;23;4;2016;03:15;24.84;12.22;9.0
Sat;23;4;2016;03:30;25.15;12.53;9.0
Sat;23;4;2016;03:45;24.89;12.29;8.0
Sat;23;4;2016;04:00;25.9;13.24;9.0
Sat;23;4;2016;04:15;25.01;12.41;9.0
Sat;23;4;2016;04:30;23.64;11.03;9.0
Sat;23;4;2016;04:45;24.41;11.81;8.0
Sat;23;4;2016;05:00;26.14;13.47;9.0
Sat;23;4;2016;05:15;24.34;11.73;9.0
Sat;23;4;2016;05:30;24.88;12.26;8.0
Sat;23;4;2016;05:45;25.61;12.96;8.0
Sat;23;4;2016;06:00;25.51;12.84;9.0
Sat;23;4;2016;06:15;25.22;12.49;8.0
Sat;23;4;2016;06:30;24.64;12.01;10.0
Sat;23;4;2016;06:45;26.15;13.53;8.0
Sat;23;4;2016;07:00;25.34;12.71;9.0
Sat;23;4;2016;07:15;24.27;11.65;8.0
Sat;23;4;2016;07:30;25.56;12.91;10.0
Sat;23;4;2016;07:45;25.9;13.27;8.0
Sat;23;4;2016;08:00;25.14;12.53;9.0
Sat;23;4;2016;08:15;25.35;12.72;8.0
Sat;23;4;2016;08:30;22.19;9.62;9.0
Sat;23;4;2016;08:45;26.16;13.51;8.0
Sat;23;4;2016;09:00;25.8;13.16;9.0
Sat;23;4;2016;09:15;24.65;12.04;8.0
Sat;23;4;2016;09:30;26.23;13.59;9.0
Sat;23;4;2016;09:45;26.44;13.78;9.0
Sat;23;4;2016;10:00;24.85;12.26;9.0
Sat;23;4;2016;10:15;25.77;13.15;8.0
Sat;23;4;2016;10:30;25.81;13.2;9.0
Sat;23;4;2016;10:45;25.92;13.23;9.0
Sat;23;4;2016;11:00;26.18;13.53;9.0
Sat;23;4;2016;11:15;26.5;13.87;9.0
Sat;23;4;2016;11:30;26.66;13.91;8.0
Sat;23;4;2016;11:45;25.44;12.84;9.0
Sat;23;4;2016;12:00;25.28;12.66;8.0
Sat;23;4;2016;12:15;26.24;13.6;9.0
Sat;23;4;2016;12:30;26.48;13.89;8.0
Sat;23;4;2016;12:45;26.56;13.93;9.0
Sat;23;4;2016;13:00;26.27;13.62;9.0
Sat;23;4;2016;13:15;25.06;12.44;9.0
Sat;23;4;2016;13:30;25.86;13.24;9.0
Sat;23;4;2016;13:45;26.63;14.02;7.0
Sat;23;4;2016;14:00;26.61;14.0;10.0
Sat;23;4;2016;14:15;26.44;13.82;8.0
Sat;23;4;2016;14:30;25.72;13.1;9.0
Sat;23;4;2016;14:45;26.73;14.07;8.0
Sat;23;4;2016;15:00;26.7;14.08;8.0
Sat;23;4;2016;15:15;26.77;14.08;9.0
Sat;23;4;2016;15:30;26.22;13.6;9.0
Sat;23;4;2016;15:45;26.12;13.46;8.0
Sat;23;4;2016;16:00;26.71;14.09;9.0
Sat;23;4;2016;16:15;26.71;14.07;9.0
Sat;23;4;2016;16:30;26.74;14.08;9.0
Sat;23;4;2016;16:45;25.76;13.11;9.0
Sat;23;4;2016;17:00;26.77;14.12;8.0
Sat;23;4;2016;17:15;26.79;14.11;9.0
Sat;23;4;2016;17:30;26.76;14.1;9.0
Sat;23;4;2016;17:45;26.61;13.97;9.0
Sat;23;4;2016;18:00;25.66;13.04;8.0
Sat;23;4;2016;18:15;26.75;14.08;8.0
Sat;23;4;2016;18:30;26.74;14.08;9.0
Sat;23;4;2016;18:45;26.71;14.07;9.0
Sat;23;4;2016;19:00;25.08;12.46;9.0
Sat;23;4;2016;19:15;25.55;12.93;8.0
Sat;23;4;2016;19:30;26.54;13.9;9.0
Sat;23;4;2016;19:45;26.46;13.83;9.0
Sat;23;4;2016;20:00;26.45;13.8;8.0
Sat;23;4;2016;20:15;23.34;10.72;9.0
Sat;23;4;2016;20:30;26.31;13.63;8.0
Sat;23;4;2016;20:45;26.25;13.64;10.0
Sat;23;4;2016;21:00;26.31;13.68;8.0
Sat;23;4;2016;21:15;24.56;11.94;10.0
Sat;23;4;2016;21:30;25.05;12.43;6.0
Sat;23;4;2016;21:45;25.91;13.24;10.0
Sat;23;4;2016;22:00;26.19;13.54;8.0
Sat;23;4;2016;22:15;24.44;11.83;10.0
Sat;23;4;2016;22:30;24.81;12.14;7.0
Sat;23;4;2016;22:45;26.32;13.67;10.0
Sat;23;4;2016;23:00;25.64;13.0;8.0
Sat;23;4;2016;23:15;25.53;12.9;10.0
Sat;23;4;2016;23:30;25.47;12.84;8.0
Sat;23;4;2016;23:45;24.47;11.81;9.0
Sun;24;4;2016;00:00;25.33;12.67;8.0
Sun;24;4;2016;00:15;24.09;11.44;10.0
Sun;24;4;2016;00:30;24.82;12.2;8.0
Sun;24;4;2016;00:45;24.97;12.31;8.0
Sun;24;4;2016;01:00;24.81;12.09;8.0
Sun;24;4;2016;01:15;25.64;12.98;10.0
Sun;24;4;2016;01:30;25.94;13.26;8.0
Sun;24;4;2016;01:45;24.24;11.44;9.0
Sun;24;4;2016;02:00;24.88;12.22;8.0
Sun;24;4;2016;02:15;26.14;13.48;10.0
Sun;24;4;2016;02:30;25.08;12.41;8.0
Sun;24;4;2016;02:45;24.35;11.71;10.0
Sun;24;4;2016;03:00;22.61;10.0;7.0
Sun;24;4;2016;03:15;26.02;13.35;10.0
Sun;24;4;2016;03:30;24.64;11.97;8.0
Sun;24;4;2016;03:45;25.48;12.79;10.0
Sun;24;4;2016;04:00;24.76;12.16;6.0
Sun;24;4;2016;04:15;25.37;12.74;8.0
Sun;24;4;2016;04:30;25.16;12.52;10.0
Sun;24;4;2016;04:45;24.93;12.28;8.0
Sun;24;4;2016;05:00;25.04;12.33;10.0
Sun;24;4;2016;05:15;25.13;12.47;7.0
Sun;24;4;2016;05:30;22.94;10.33;10.0
Sun;24;4;2016;05:45;24.88;12.23;8.0
Sun;24;4;2016;06:00;23.62;10.92;10.0
Sun;24;4;2016;06:15;25.02;12.36;7.0
Sun;24;4;2016;06:30;26.46;13.49;10.0
Sun;24;4;2016;06:45;24.38;11.71;8.0
Sun;24;4;2016;07:00;25.55;12.9;9.0
Sun;24;4;2016;07:15;24.42;11.74;8.0
Sun;24;4;2016;07:30;25.69;13.05;9.0
Sun;24;4;2016;07:45;23.02;10.41;8.0
Sun;24;4;2016;08:00;24.88;12.25;10.0
Sun;24;4;2016;08:15;24.41;11.78;8.0
Sun;24;4;2016;08:30;26.49;13.84;9.0
Sun;24;4;2016;08:45;25.36;12.73;8.0
Sun;24;4;2016;09:00;25.07;12.45;10.0
Sun;24;4;2016;09:15;26.08;13.45;8.0
Sun;24;4;2016;09:30;26.51;13.89;10.0
Sun;24;4;2016;09:45;26.54;13.88;7.0
Sun;24;4;2016;10:00;23.93;11.32;10.0
Sun;24;4;2016;10:15;25.9;13.29;7.0
Sun;24;4;2016;10:30;26.61;13.9;10.0
Sun;24;4;2016;10:45;26.6;13.93;7.0
Sun;24;4;2016;11:00;26.1;13.48;9.0
Sun;24;4;2016;11:15;24.45;11.85;9.0
Sun;24;4;2016;11:30;26.58;13.95;9.0
Sun;24;4;2016;11:45;26.63;13.99;9.0
Sun;24;4;2016;12:00;26.64;14.02;8.0
Sun;24;4;2016;12:15;25.93;13.27;9.0
Sun;24;4;2016;12:30;26.46;13.84;9.0
Sun;24;4;2016;12:45;26.65;14.02;9.0
Sun;24;4;2016;13:00;26.64;14.01;8.0
Sun;24;4;2016;13:15;26.68;14.04;9.0
Sun;24;4;2016;13:30;25.68;13.06;8.0
Sun;24;4;2016;13:45;26.73;14.09;9.0
Sun;24;4;2016;14:00;25.38;12.73;8.0
Sun;24;4;2016;14:15;26.69;14.06;9.0
Sun;24;4;2016;14:30;26.45;13.76;9.0
Sun;24;4;2016;14:45;26.25;13.55;9.0
Sun;24;4;2016;15:00;26.83;14.18;9.0
Sun;24;4;2016;15:15;26.84;14.19;8.0
Sun;24;4;2016;15:30;26.77;14.15;9.0
Sun;24;4;2016;15:45;26.84;14.16;9.0
Sun;24;4;2016;16:00;26.07;13.43;9.0
Sun;24;4;2016;16:15;26.5;13.85;8.0
Sun;24;4;2016;16:30;26.67;14.06;8.0
Sun;24;4;2016;16:45;26.67;14.02;9.0
Sun;24;4;2016;17:00;26.7;14.05;8.0
Sun;24;4;2016;17:15;26.17;13.54;9.0
Sun;24;4;2016;17:30;26.07;13.43;8.0
Sun;24;4;2016;17:45;26.69;14.04;9.0
Sun;24;4;2016;18:00;26.66;14.01;9.0
Sun;24;4;2016;18:15;26.62;14.01;9.0
Sun;24;4;2016;18:30;25.73;13.11;8.0
Sun;24;4;2016;18:45;26.45;13.83;9.0
Sun;24;4;2016;19:00;26.64;14.03;9.0
Sun;24;4;2016;19:15;26.63;13.98;9.0
Sun;24;4;2016;19:30;26.12;13.5;8.0
Sun;24;4;2016;19:45;25.16;12.53;9.0
Sun;24;4;2016;20:00;26.0;13.38;8.0
Sun;24;4;2016;20:15;26.59;13.96;9.0
Sun;24;4;2016;20:30;25.99;13.36;9.0
Sun;24;4;2016;20:45;23.9;11.3;8.0
Sun;24;4;2016;21:00;26.48;13.83;9.0
Sun;24;4;2016;21:15;26.51;13.81;9.0
Sun;24;4;2016;21:30;25.79;13.12;9.0
Sun;24;4;2016;21:45;25.16;12.54;8.0
Sun;24;4;2016;22:00;26.18;13.34;9.0
Sun;24;4;2016;22:15;24.6;11.98;9.0
Sun;24;4;2016;22:30;25.26;12.63;9.0
Sun;24;4;2016;22:45;25.58;12.94;9.0
Sun;24;4;2016;23:00;26.35;13.72;8.0
Sun;24;4;2016;23:15;25.55;12.93;8.0
Sun;24;4;2016;23:30;24.98;12.37;8.0
Sun;24;4;2016;23:45;24.76;12.17;10.0
Mon;25;4;2016;00:00;26.15;13.48;7.0
Mon;25;4;2016;00:15;25.4;12.78;10.0
Mon;25;4;2016;00:30;25.5;12.87;8.0
Mon;25;4;2016;00:45;25.49;12.86;10.0
Mon;25;4;2016;01:00;24.61;11.89;8.0
Mon;25;4;2016;01:15;25.08;12.39;9.0
Mon;25;4;2016;01:30;24.76;12.06;8.0
Mon;25;4;2016;01:45;24.23;11.44;10.0
Mon;25;4;2016;02:00;25.34;12.69;8.0
Mon;25;4;2016;02:15;23.36;10.76;9.0
Mon;25;4;2016;02:30;26.22;13.54;7.0
Mon;25;4;2016;02:45;25.4;12.77;10.0
Mon;25;4;2016;03:00;24.84;12.2;8.0
Mon;25;4;2016;03:15;24.76;12.16;10.0
Mon;25;4;2016;03:30;25.39;12.72;7.0
Mon;25;4;2016;03:45;25.54;12.9;10.0
Mon;25;4;2016;04:00;22.01;9.4;8.0
Mon;25;4;2016;04:15;25.87;13.23;10.0
Mon;25;4;2016;04:30;25.32;12.65;7.0
Mon;25;4;2016;04:45;24.4;11.65;9.0
Mon;25;4;2016;05:00;25.12;12.48;9.0
Mon;25;4;2016;05:15;26.18;13.53;9.0
Mon;25;4;2016;05:30;24.44;11.81;9.0
Mon;25;4;2016;05:45;23.1;10.44;7.0
Mon;25;4;2016;06:00;25.26;12.6;9.0
Mon;25;4;2016;06:15;24.91;12.28;8.0
Mon;25;4;2016;06:30;24.97;12.32;10.0
Mon;25;4;2016;06:45;24.79;12.18;7.0
Mon;25;4;2016;07:00;25.26;12.59;10.0
Mon;25;4;2016;07:15;23.73;11.1;8.0
Mon;25;4;2016;07:30;24.15;11.51;10.0
Mon;25;4;2016;07:45;25.59;12.92;7.0
Mon;25;4;2016;08:00;24.99;12.33;10.0
Mon;25;4;2016;08:15;24.13;11.44;8.0
Mon;25;4;2016;08:30;26.25;13.59;10.0
Mon;25;4;2016;08:45;25.63;12.96;7.0
Mon;25;4;2016;09:00;25.68;13.02;9.0
Mon;25;4;2016;09:15;26.32;13.66;8.0
Mon;25;4;2016;09:30;26.01;13.33;10.0
Mon;25;4;2016;09:45;26.46;13.82;8.0
Mon;25;4;2016;10:00;24.8;12.17;9.0
Mon;25;4;2016;10:15;25.6;12.98;8.0
Mon;25;4;2016;10:30;26.59;13.94;10.0
Mon;25;4;2016;10:45;26.68;14.01;8.0
Mon;25;4;2016;11:00;26.6;13.96;10.0
Mon;25;4;2016;11:15;26.65;14.02;7.0
Mon;25;4;2016;11:30;26.4;13.76;10.0
Mon;25;4;2016;11:45;25.88;13.2;8.0
Mon;25;4;2016;12:00;26.7;14.01;8.0
Mon;25;4;2016;12:15;26.67;14.05;8.0
Mon;25;4;2016;12:30;26.69;14.06;9.0
Mon;25;4;2016;12:45;26.51;13.9;9.0
Mon;25;4;2016;13:00;25.8;13.16;9.0
Mon;25;4;2016;13:15;26.68;14.05;9.0
Mon;25;4;2016;13:30;26.74;14.11;8.0
Mon;25;4;2016;13:45;26.76;14.12;9.0
Mon;25;4;2016;14:00;26.79;14.16;9.0
Mon;25;4;2016;14:15;26.28;13.62;9.0
Mon;25;4;2016;14:30;26.22;13.6;8.0
Mon;25;4;2016;14:45;26.81;14.17;9.0
Mon;25;4;2016;15:00;26.81;14.18;8.0
Mon;25;4;2016;15:15;26.83;14.16;9.0
Mon;25;4;2016;15:30;26.86;14.16;7.0
Mon;25;4;2016;15:45;26.79;14.15;10.0
Mon;25;4;2016;16:00;25.78;13.15;8.0
Mon;25;4;2016;16:15;26.77;14.15;10.0
Mon;25;4;2016;16:30;26.81;14.15;8.0
Mon;25;4;2016;16:45;26.77;14.14;9.0
Mon;25;4;2016;17:00;26.77;14.15;8.0
Mon;25;4;2016;17:15;26.1;13.46;10.0
Mon;25;4;2016;17:30;26.36;13.74;8.0
Mon;25;4;2016;17:45;26.94;14.1;8.0
Mon;25;4;2016;18:00;26.76;14.13;9.0
Mon;25;4;2016;18:15;26.75;14.12;9.0
Mon;25;4;2016;18:30;26.71;14.1;8.0
Mon;25;4;2016;18:45;25.68;12.94;9.0
Mon;25;4;2016;19:00;26.73;14.03;8.0
Mon;25;4;2016;19:15;26.64;13.98;9.0
Mon;25;4;2016;19:30;26.6;13.97;9.0
Mon;25;4;2016;19:45;26.54;13.92;9.0
Mon;25;4;2016;20:00;25.55;12.94;8.0
Mon;25;4;2016;20:15;26.09;13.44;9.0
Mon;25;4;2016;20:30;25.46;12.88;9.0
Mon;25;4;2016;20:45;26.75;13.85;9.0
Mon;25;4;2016;21:00;25.39;12.72;8.0
Mon;25;4;2016;21:15;25.54;12.92;9.0
Mon;25;4;2016;21:30;26.31;13.65;9.0
Mon;25;4;2016;21:45;26.14;13.5;8.0
Mon;25;4;2016;22:00;23.72;11.12;9.0
Mon;25;4;2016;22:15;26.38;13.65;8.0
Mon;25;4;2016;22:30;25.64;12.94;9.0
Mon;25;4;2016;22:45;26.4;13.74;9.0
Mon;25;4;2016;23:00;25.29;12.65;9.0
Mon;25;4;2016;23:15;25.63;12.95;8.0
Mon;25;4;2016;23:30;24.89;12.27;9.0
Mon;25;4;2016;23:45;26.29;13.64;9.0
Tue;26;4;2016;00:00;24.63;12.01;9.0
Tue;26;4;2016;00:15;26.31;13.68;9.0
Tue;26;4;2016;00:30;25.51;12.88;7.0
Tue;26;4;2016;00:45;23.87;11.26;10.0
Tue;26;4;2016;01:00;25.16;12.5;7.0
Tue;26;4;2016;01:15;25.87;13.22;10.0
Tue;26;4;2016;01:30;25.67;13.04;7.0
Tue;26;4;2016;01:45;23.48;10.86;10.0
Tue;26;4;2016;02:00;24.42;11.7;8.0
Tue;26;4;2016;02:15;25.3;12.61;10.0
Tue;26;4;2016;02:30;25.24;12.59;8.0
Tue;26;4;2016;02:45;24.09;11.51;9.0
Tue;26;4;2016;03:00;25.74;13.06;8.0
Tue;26;4;2016;03:15;25.58;12.93;10.0
Tue;26;4;2016;03:30;24.66;12.01;8.0
Tue;26;4;2016;03:45;24.44;11.81;8.0
Tue;26;4;2016;04:00;26.1;13.47;9.0
Tue;26;4;2016;04:15;22.63;10.03;8.0
Tue;26;4;2016;04:30;25.26;12.61;9.0
Tue;26;4;2016;04:45;23.86;11.24;9.0
Tue;26;4;2016;05:00;26.1;13.48;8.0
Tue;26;4;2016;05:15;24.78;12.13;9.0
Tue;26;4;2016;05:30;24.54;11.84;9.0
Tue;26;4;2016;05:45;25.82;13.13;9.0
Tue;26;4;2016;06:00;25.11;12.45;8.0
Tue;26;4;2016;06:15;24.86;12.24;9.0
Tue;26;4;2016;06:30;23.02;10.37;9.0
Tue;26;4;2016;06:45;25.53;12.9;9.0
Tue;26;4;2016;07:00;24.34;11.67;8.0
Tue;26;4;2016;07:15;26.0;13.35;7.0
Tue;26;4;2016;07:30;24.0;11.4;10.0
Tue;26;4;2016;07:45;26.13;13.5;8.0
Tue;26;4;2016;08:00;24.45;11.8;10.0
Tue;26;4;2016;08:15;26.35;13.72;7.0
Tue;26;4;2016;08:30;25.59;12.99;10.0
Tue;26;4;2016;08:45;24.88;12.26;8.0
Tue;26;4;2016;09:00;25.03;12.43;10.0
Tue;26;4;2016;09:15;25.76;13.08;7.0
Tue;26;4;2016;09:30;26.41;13.76;10.0
Tue;26;4;2016;09:45;26.0;13.39;8.0
Tue;26;4;2016;10:00;29.51;14.08;10.0
Tue;26;4;2016;10:15;26.4;13.8;10.0
Tue;26;4;2016;10:30;26.44;13.82;8.0
Tue;26;4;2016;10:45;26.46;13.84;10.0
Tue;26;4;2016;11:00;25.4;12.76;7.0
Tue;26;4;2016;11:15;26.5;13.89;10.0
Tue;26;4;2016;11:30;26.51;13.89;8.0
Tue;26;4;2016;11:45;24.87;12.26;10.0
Tue;26;4;2016;12:00;26.8;13.84;6.0
Tue;26;4;2016;12:15;26.41;13.42;10.0
Tue;26;4;2016;12:30;25.99;13.37;8.0
Tue;26;4;2016;12:45;26.64;13.95;10.0
Tue;26;4;2016;13:00;26.65;13.95;7.0
Tue;26;4;2016;13:15;26.65;14.0;9.0
Tue;26;4;2016;13:30;26.39;13.79;9.0
Tue;26;4;2016;13:45;25.67;13.06;9.0
Tue;26;4;2016;14:00;26.59;13.97;9.0
Tue;26;4;2016;14:15;26.59;13.98;7.0
Tue;26;4;2016;14:30;26.61;13.97;10.0
Tue;26;4;2016;14:45;26.63;14.0;8.0
Tue;26;4;2016;15:00;23.98;11.38;9.0
Tue;26;4;2016;15:15;26.59;13.97;7.0
Tue;26;4;2016;15:30;26.59;13.98;10.0
Tue;26;4;2016;15:45;26.62;13.98;8.0
Tue;26;4;2016;16:00;26.79;14.02;10.0
Tue;26;4;2016;16:15;26.22;13.57;8.0
Tue;26;4;2016;16:30;26.12;13.48;9.0
Tue;26;4;2016;16:45;26.69;14.03;8.0
Tue;26;4;2016;17:00;26.67;14.06;10.0
Tue;26;4;2016;17:15;26.65;14.03;8.0
Tue;26;4;2016;17:30;26.19;13.57;9.0
Tue;26;4;2016;17:45;26.18;13.55;8.0
Tue;26;4;2016;18:00;26.67;14.0;10.0
Tue;26;4;2016;18:15;26.61;13.99;7.0
Tue;26;4;2016;18:30;26.63;14.03;8.0
Tue;26;4;2016;18:45;24.15;11.55;9.0
Tue;26;4;2016;19:00;26.52;13.87;9.0
Tue;26;4;2016;19:15;26.51;13.84;9.0
Tue;26;4;2016;19:30;26.12;13.5;9.0
Tue;26;4;2016;19:45;25.17;12.53;8.0
Tue;26;4;2016;20:00;26.26;13.61;9.0
Tue;26;4;2016;20:15;26.25;13.61;9.0
Tue;26;4;2016;20:30;25.6;12.95;9.0
Tue;26;4;2016;20:45;25.12;12.52;8.0
Tue;26;4;2016;21:00;26.2;13.57;9.0
Tue;26;4;2016;21:15;24.75;12.13;9.0
Tue;26;4;2016;21:30;24.9;12.2;8.0
Tue;26;4;2016;21:45;25.45;12.79;9.0
Tue;26;4;2016;22:00;26.17;13.54;8.0
Tue;26;4;2016;22:15;25.43;12.76;9.0
Tue;26;4;2016;22:30;25.22;12.57;9.0
Tue;26;4;2016;22:45;25.23;12.55;9.0
Tue;26;4;2016;23:00;24.06;11.45;8.0
Tue;26;4;2016;23:15;25.52;12.87;9.0
Tue;26;4;2016;23:30;25.14;12.47;9.0
Tue;26;4;2016;23:45;25.48;12.81;9.0
Wed;27;4;2016;00:00;24.88;12.24;9.0
Wed;27;4;2016;00:15;25.25;12.65;7.0
Wed;27;4;2016;00:30;25.23;12.6;10.0
Wed;27;4;2016;00:45;25.41;12.77;7.0
Wed;27;4;2016;01:00;26.12;13.46;10.0
Wed;27;4;2016;01:15;24.72;12.02;7.0
Wed;27;4;2016;01:30;25.6;12.93;10.0
Wed;27;4;2016;01:45;23.92;11.27;8.0
Wed;27;4;2016;02:00;26.14;13.42;10.0
Wed;27;4;2016;02:15;24.77;12.11;8.0
Wed;27;4;2016;02:30;23.7;11.06;9.0
Wed;27;4;2016;02:45;25.69;13.03;8.0
Wed;27;4;2016;03:00;24.21;11.5;10.0
Wed;27;4;2016;03:15;24.84;12.17;8.0
Wed;27;4;2016;03:30;26.16;13.47;8.0
Wed;27;4;2016;03:45;25.37;12.74;9.0
Wed;27;4;2016;04:00;25.83;13.18;8.0
Wed;27;4;2016;04:15;24.64;12.01;9.0
Wed;27;4;2016;04:30;25.6;12.95;9.0
Wed;27;4;2016;04:45;23.98;11.33;8.0
Wed;27;4;2016;05:00;25.37;12.75;9.0
Wed;27;4;2016;05:15;24.18;11.55;9.0
Wed;27;4;2016;05:30;24.66;11.99;9.0
Wed;27;4;2016;05:45;25.93;13.28;8.0
Wed;27;4;2016;06:00;23.2;10.57;9.0
Wed;27;4;2016;06:15;25.48;12.85;9.0
Wed;27;4;2016;06:30;26.04;13.34;9.0
Wed;27;4;2016;06:45;24.66;12.01;9.0
Wed;27;4;2016;07:00;25.29;12.64;8.0
Wed;27;4;2016;07:15;24.42;11.8;8.0
Wed;27;4;2016;07:30;25.9;13.26;8.0
Wed;27;4;2016;07:45;24.57;11.93;10.0
Wed;27;4;2016;08:00;23.8;11.19;7.0
Wed;27;4;2016;08:15;25.27;12.65;10.0
Wed;27;4;2016;08:30;24.77;12.12;8.0
Wed;27;4;2016;08:45;24.39;11.78;10.0
Wed;27;4;2016;09:00;26.45;13.82;7.0
Wed;27;4;2016;09:15;26.43;13.8;10.0
Wed;27;4;2016;09:30;25.08;12.21;8.0
Wed;27;4;2016;09:45;26.5;13.85;10.0
Wed;27;4;2016;10:00;26.51;13.85;8.0
Wed;27;4;2016;10:15;26.52;13.86;9.0
Wed;27;4;2016;10:30;23.44;10.76;7.0
Wed;27;4;2016;10:45;26.62;13.88;10.0
Wed;27;4;2016;11:00;26.98;13.9;8.0
Wed;27;4;2016;11:15;26.41;13.68;9.0
Wed;27;4;2016;11:30;25.87;13.15;8.0
Wed;27;4;2016;11:45;26.65;13.93;10.0
Wed;27;4;2016;12:00;26.68;13.92;8.0
Wed;27;4;2016;12:15;26.64;13.91;10.0
Wed;27;4;2016;12:30;26.25;13.52;7.0
Wed;27;4;2016;12:45;26.12;13.39;8.0
Wed;27;4;2016;13:00;26.67;13.94;10.0
Wed;27;4;2016;13:15;26.08;13.36;8.0
Wed;27;4;2016;13:30;25.57;12.85;8.0
Wed;27;4;2016;13:45;26.69;13.93;8.0
Wed;27;4;2016;14:00;25.61;12.88;10.0
Wed;27;4;2016;14:15;26.72;13.93;8.0
Wed;27;4;2016;14:30;26.63;13.94;10.0
Wed;27;4;2016;14:45;26.56;13.95;7.0
Wed;27;4;2016;15:00;26.22;13.6;10.0
Wed;27;4;2016;15:15;25.92;13.3;8.0
Wed;27;4;2016;15:30;26.58;13.91;10.0
Wed;27;4;2016;15:45;26.56;13.94;7.0
Wed;27;4;2016;16:00;26.51;13.89;10.0
Wed;27;4;2016;16:15;25.6;12.99;8.0
Wed;27;4;2016;16:30;26.31;13.68;10.0
Wed;27;4;2016;16:45;26.55;13.9;6.0
Wed;27;4;2016;17:00;26.56;13.92;10.0
Wed;27;4;2016;17:15;26.54;13.9;8.0
Wed;27;4;2016;17:30;24.36;11.76;10.0
Wed;27;4;2016;17:45;26.25;13.62;8.0
Wed;27;4;2016;18:00;26.47;13.86;9.0
Wed;27;4;2016;18:15;26.44;13.82;8.0
Wed;27;4;2016;18:30;25.35;12.74;9.0
Wed;27;4;2016;18:45;25.54;12.93;9.0
Wed;27;4;2016;19:00;26.46;13.81;8.0
Wed;27;4;2016;19:15;26.46;13.83;9.0
Wed;27;4;2016;19:30;25.65;13.03;9.0
Wed;27;4;2016;19:45;25.52;12.89;9.0
Wed;27;4;2016;20:00;26.36;13.76;8.0
Wed;27;4;2016;20:15;25.69;13.05;8.0
Wed;27;4;2016;20:30;26.29;13.66;9.0
Wed;27;4;2016;20:45;23.67;11.04;9.0
Wed;27;4;2016;21:00;26.29;13.61;9.0
Wed;27;4;2016;21:15;26.26;13.63;8.0
Wed;27;4;2016;21:30;25.16;12.51;8.0
Wed;27;4;2016;21:45;25.47;12.8;10.0
Wed;27;4;2016;22:00;25.85;13.2;8.0
Wed;27;4;2016;22:15;25.79;13.13;10.0
Wed;27;4;2016;22:30;25.56;12.91;7.0
Wed;27;4;2016;22:45;21.88;9.27;10.0
Wed;27;4;2016;23:00;26.0;13.36;8.0
Wed;27;4;2016;23:15;26.08;13.44;9.0
Wed;27;4;2016;23:30;24.38;11.77;7.0
Wed;27;4;2016;23:45;26.1;13.43;9.0
