WiseMetering realtime, exported on November 19, 2016 17:27, by Pedro Castanheira of Vodafone.;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;
;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC DTCs (KWh);EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh)
Mon;11;01;2016;20:15;73,88;11,9;12,77;10,56;38,65
Mon;11;01;2016;20:30;72,71;11,3;12,68;7,83;40,9
Mon;11;01;2016;20:45;73,24;9,4;12,77;11,64;39,43
Mon;11;01;2016;21:00;78,11;13,5;13,13;8,87;42,61
Mon;11;01;2016;21:15;72,18;8,7;13,23;9,51;40,74
Mon;11;01;2016;21:30;75,77;14,3;12,27;10,64;38,56
Mon;11;01;2016;21:45;68,71;8,3;12,59;7,84;39,97
Mon;11;01;2016;22:00;75,92;12,6;12,77;9,17;41,38
Mon;11;01;2016;22:15;72,56;10,5;13,81;10,18;38,07
Mon;11;01;2016;22:30;72,88;10,4;12,51;8,8;41,18
Mon;11;01;2016;22:45;73,14;12,3;12,8;9,64;38,41
Mon;11;01;2016;23:00;70,14;9,4;12,44;9,67;38,63
Mon;11;01;2016;23:15;74,85;11,4;13,09;8,7;41,66
Mon;11;01;2016;23:30;70,26;10,6;13,2;8,91;37,56
Mon;11;01;2016;23:45;73,14;11,6;12,75;10,1;38,69
Tue;12;01;2016;00:00;72,15;9,4;12,7;7,47;42,58
Tue;12;01;2016;00:15;72,93;12,5;12,87;9,16;38,4
Tue;12;01;2016;00:30;71,02;9;13,74;10,22;38,06
Tue;12;01;2016;00:45;72,39;11,8;12,55;8,85;39,18
Tue;12;01;2016;01:00;71,12;10,9;12,64;8,3;39,28
Tue;12;01;2016;01:15;70,64;9,6;12,32;10,42;38,3
Tue;12;01;2016;01:30;75,11;12,6;13,52;10,29;38,7
Tue;12;01;2016;01:45;67,37;8,3;12,99;7,91;38,17
Tue;12;01;2016;02:00;72,88;12,4;12,55;9,79;38,15
Tue;12;01;2016;02:15;67,5;9,6;10,61;8,8;38,49
Tue;12;01;2016;02:30;70,01;11;11,28;9,82;37,91
Tue;12;01;2016;02:45;73,72;11,4;13,38;9,81;39,14
Tue;12;01;2016;03:00;71,16;9,4;13,16;8,09;40,52
Tue;12;01;2016;03:15;72,95;11,8;12,94;9,25;38,96
Tue;12;01;2016;03:30;70,25;8,9;12,86;8,8;39,68
Tue;12;01;2016;03:45;74,62;12,3;12,77;10,49;39,05
Tue;12;01;2016;04:00;69,33;9,9;13,72;8,32;37,39
Tue;12;01;2016;04:15;73,59;12,4;12,56;9,57;39,06
Tue;12;01;2016;04:30;72,18;9,4;12,42;10,18;40,19
Tue;12;01;2016;04:45;70,01;11,7;12,8;8,13;37,38
Tue;12;01;2016;05:00;72,84;10,7;13,69;9,39;39,05
Tue;12;01;2016;05:15;70,47;10,7;12,58;9,09;38,1
Tue;12;01;2016;05:30;70,54;10,5;11,95;10,24;37,85
Tue;12;01;2016;05:45;70,81;10;12,86;9,49;38,46
Tue;12;01;2016;06:00;72,05;11,7;12,6;9,93;37,82
Tue;12;01;2016;06:15;69,28;9,7;13,11;8,28;38,18
Tue;12;01;2016;06:30;72,35;11,3;12,48;10,27;38,3
Tue;12;01;2016;06:45;68,8;9,8;12,55;8,77;37,68
Tue;12;01;2016;07:00;70,04;10,4;12,25;8,6;38,79
Tue;12;01;2016;07:15;73,94;11,4;13,21;9,69;39,64
Tue;12;01;2016;07:30;70,47;9;12,86;9,78;38,83
Tue;12;01;2016;07:45;72,88;12,7;12,39;8,37;39,42
Tue;12;01;2016;08:00;72,34;9,4;12,54;9,68;40,72
Tue;12;01;2016;08:15;71,09;10,5;13,06;8,76;38,77
Tue;12;01;2016;08:30;72,8;11,9;13,1;9,66;38,14
Tue;12;01;2016;08:45;74,18;9,3;12,44;9,88;42,56
Tue;12;01;2016;09:00;72,17;13,5;12,64;7,34;38,68
Tue;12;01;2016;09:15;68,38;8,4;12,61;8,84;38,53
Tue;12;01;2016;09:30;72,94;13,3;12,58;10,92;36,14
Tue;12;01;2016;09:45;72,41;9,8;13,11;9,33;40,17
Tue;12;01;2016;10:00;73,91;11,9;11,8;9,6;40,6
Tue;12;01;2016;10:15;72,43;12,1;10,53;9,2;40,6
Tue;12;01;2016;10:30;72,21;10,6;12,79;9,37;39,46
Tue;12;01;2016;10:45;75,18;11,9;13,16;9,6;40,52
Tue;12;01;2016;11:00;75,62;11;13,08;11,01;40,54
Tue;12;01;2016;11:15;74,16;12,4;13,07;8,79;39,9
Tue;12;01;2016;11:30;75,21;11,4;12,55;10,9;40,36
Tue;12;01;2016;11:45;75,6;12,1;12,64;10,88;39,99
Tue;12;01;2016;12:00;71,55;9,7;12,65;9,2;39,99
Tue;12;01;2016;12:15;77,85;14;13,03;10,45;40,36
Tue;12;01;2016;12:30;72,18;9,6;13,13;9,67;39,78
Tue;12;01;2016;12:45;75,29;13,5;12,62;8,86;40,32
Tue;12;01;2016;13:00;74,42;10,6;12,48;10,82;40,52
Tue;12;01;2016;13:15;73,19;11,1;12,59;9,21;40,28
Tue;12;01;2016;13:30;75,53;13,1;13,2;9,59;39,65
Tue;12;01;2016;13:45;75,8;11,3;12,99;10,74;40,78
Tue;12;01;2016;14:00;75,51;12,2;12,34;9,91;41,06
Tue;12;01;2016;14:15;72,76;11,7;12,47;9,12;39,48
Tue;12;01;2016;14:30;74,47;11,5;12,78;9,56;40,63
Tue;12;01;2016;14:45;77,11;11,7;13,47;11,67;40,28
Tue;12;01;2016;15:00;73,07;12,9;12,41;7,86;39,9
Tue;12;01;2016;15:15;74,11;10,2;12,8;10,44;40,67
Tue;12;01;2016;15:30;78,38;14,9;12,68;10,31;40,49
Tue;12;01;2016;15:45;70,59;8,8;12,37;9,39;40,03
Tue;12;01;2016;16:00;78,72;14,2;12,45;11,29;40,78
Tue;12;01;2016;16:15;72,87;10,2;13,9;8,93;39,83
Tue;12;01;2016;16:30;74,79;12,2;12,3;9,79;40,51
Tue;12;01;2016;16:45;75,35;11,2;12,41;11,13;40,61
Tue;12;01;2016;17:00;73,02;11,9;12,41;8,45;40,26
Tue;12;01;2016;17:15;74,32;10,4;12,84;11,51;39,58
Tue;12;01;2016;17:30;72,76;11,5;13,63;9,2;38,44
Tue;12;01;2016;17:45;75,16;12,2;12,64;10;40,31
Tue;12;01;2016;18:00;70,78;10,4;12,26;8,63;39,49
Tue;12;01;2016;18:15;74,08;12,3;12,67;8,81;40,31
Tue;12;01;2016;18:30;72,8;9,3;13,1;10,22;40,19
Tue;12;01;2016;18:45;74,96;12,1;13,13;10,27;39,45
Tue;12;01;2016;19:00;72,04;11,6;12,43;8,47;39,55
Tue;12;01;2016;19:15;73,25;10,3;12,66;10,87;39,42
Tue;12;01;2016;19:30;74,58;12,5;12,49;9,01;40,58
Tue;12;01;2016;19:45;69,79;8,9;13,95;9,7;37,24
Tue;12;01;2016;20:00;73,51;12,9;12,34;8,64;39,64
Tue;12;01;2016;20:15;71,68;10,1;12,37;10,88;38,32
Tue;12;01;2016;20:30;71,32;10,9;12,61;8,86;38,95
Tue;12;01;2016;20:45;72,62;11,8;13,54;9,06;38,23
Tue;12;01;2016;21:00;68,69;8,6;12,48;8,92;38,69
Tue;12;01;2016;21:15;75,99;13,3;12,6;10,89;39,21
Tue;12;01;2016;21:30;69,24;9;12,6;8,91;38,73
Tue;12;01;2016;21:45;70,54;12;12,64;8,32;37,59
Tue;12;01;2016;22:00;74,27;11;13,56;11,28;38,42
Tue;12;01;2016;22:15;66,8;8,9;10,5;7,84;39,56
Tue;12;01;2016;22:30;72,67;13,2;10,54;9,96;38,97
Tue;12;01;2016;22:45;70,85;9,2;12,94;10,03;38,68
Tue;12;01;2016;23:00;72,65;11,4;14,39;8,77;38,09
Tue;12;01;2016;23:15;68,88;10,6;11,96;8,28;38,04
Tue;12;01;2016;23:30;70,8;8,8;12,62;11,05;38,33
Tue;12;01;2016;23:45;73,76;13,7;11,96;9,04;39,06
Wed;13;01;2016;00:00;65,74;8,6;13,33;8,27;35,55
Wed;13;01;2016;00:15;75,72;13,8;12,27;11,09;38,56
Wed;13;01;2016;00:30;67,99;8,8;12,16;7,99;39,04
Wed;13;01;2016;00:45;72,46;11,3;12,22;9,56;39,38
Wed;13;01;2016;01:00;72,35;10,1;12,43;10,16;39,66
Wed;13;01;2016;01:15;72,76;11,2;13,08;8,87;39,61
Wed;13;01;2016;01:30;71,98;10,1;11,53;10,71;39,64
Wed;13;01;2016;01:45;72,91;12,1;12,6;8,86;39,35
Wed;13;01;2016;02:00;68,95;9,9;12,15;8,83;38,07
Wed;13;01;2016;02:15;74,57;10,2;13,63;10,08;40,66
Wed;13;01;2016;02:30;72,52;12,1;11,49;9,32;39,61
Wed;13;01;2016;02:45;68,19;9,1;9,83;9,63;39,63
Wed;13;01;2016;03:00;71,59;12,1;11,14;9,39;38,97
Wed;13;01;2016;03:15;72,41;8,5;13,87;9,57;40,46
Wed;13;01;2016;03:30;76,19;12;12,19;10,66;41,34
Wed;13;01;2016;03:45;70,63;10,1;12,49;8,02;40,02
Wed;13;01;2016;04:00;72,94;9,5;12,13;10,1;41,21
Wed;13;01;2016;04:15;75,61;12,4;13,11;10,76;39,34
Wed;13;01;2016;04:30;67,45;8,3;12,08;7,07;40,01
Wed;13;01;2016;04:45;77,95;12,1;12,8;11,82;41,23
Wed;13;01;2016;05:00;71,35;9,2;11,31;7,81;43,03
Wed;13;01;2016;05:15;68,07;10,8;9,97;9,15;38,15
Wed;13;01;2016;05:30;75,24;11;12,59;10,37;41,28
Wed;13;01;2016;05:45;72,09;8,8;12,55;8,51;42,23
Wed;13;01;2016;06:00;73,76;12,2;12,71;9,24;39,62
Wed;13;01;2016;06:15;71,6;8,6;12,63;10,11;40,27
Wed;13;01;2016;06:30;73,35;11,9;11,45;8,24;41,76
Wed;13;01;2016;06:45;69,23;9,5;10,62;9,06;40,05
Wed;13;01;2016;07:00;73,28;11,7;12,02;9,79;39,77
Wed;13;01;2016;07:15;69,94;8,5;12,95;7,83;40,66
Wed;13;01;2016;07:30;75,93;12,7;12,57;10,52;40,14
Wed;13;01;2016;07:45;69,3;8,5;13,12;9,31;38,37
Wed;13;01;2016;08:00;74,65;12,1;11,54;8,57;42,44
Wed;13;01;2016;08:15;69,24;8,6;10,17;11,04;39,43
Wed;13;01;2016;08:30;69,94;11,3;12,47;6,8;39,37
Wed;13;01;2016;08:45;74,68;10,3;13,31;9,82;41,26
Wed;13;01;2016;09:00;73,1;9,7;13,38;10,01;40,01
Wed;13;01;2016;09:15;74,26;11,3;13,8;8,45;40,71
Wed;13;01;2016;09:30;69,08;8,2;12,45;9,58;38,86
Wed;13;01;2016;09:45;73,2;12,3;13,17;9,13;38,59
Wed;13;01;2016;10:00;70,1;8,7;13,76;8,96;38,68
Wed;13;01;2016;10:15;75,07;12;13,92;9,13;40,02
Wed;13;01;2016;10:30;70,89;10,2;10,99;9,68;40,02
Wed;13;01;2016;10:45;71,28;9,2;11,96;10,1;40,02
Wed;13;01;2016;11:00;75,32;12,7;13,09;9,51;40,02
Wed;13;01;2016;11:15;70,35;8,9;13,33;8,1;40,02
Wed;13;01;2016;11:30;77,87;13,4;13,14;11,31;40,02
Wed;13;01;2016;11:45;72,56;9,1;13,14;10,48;39,85
Wed;13;01;2016;12:00;73,79;13,3;13,85;7,96;38,68
Wed;13;01;2016;12:15;77,38;11;13,02;12,78;40,58
Wed;13;01;2016;12:30;74,89;13,1;10,7;7,86;43,23
Wed;13;01;2016;12:45;72,49;10,5;11,54;10,69;39,76
Wed;13;01;2016;13:00;78,98;12,5;13,34;11,62;41,53
Wed;13;01;2016;13:15;76,5;10,2;14,29;9,55;42,46
Wed;13;01;2016;13:30;73,97;11,4;13,53;9,48;39,56
Wed;13;01;2016;13:45;76;11,6;13,3;10,35;40,75
Wed;13;01;2016;14:00;76,44;12,2;13,4;10,85;39,99
Wed;13;01;2016;14:15;75,23;10,6;14,32;9,77;40,54
Wed;13;01;2016;14:30;77,36;13,2;12,93;10,21;41,02
Wed;13;01;2016;14:45;70,86;4,2;12,92;10,18;43,56
Wed;13;01;2016;15:00;78,33;16,5;12,93;9,8;39,1
Wed;13;01;2016;15:15;78,25;12;13,34;10,87;42,04
Wed;13;01;2016;15:30;72,81;8;13,25;9,14;42,42
Wed;13;01;2016;15:45;81,37;17;13,62;10,56;40,2
Wed;13;01;2016;16:00;69,11;10,1;10,19;8,9;39,91
Wed;13;01;2016;16:15;74,2;10,8;12,48;9,01;41,92
Wed;13;01;2016;16:30;77,05;12,8;13,08;10,79;40,37
Wed;13;01;2016;16:45;74,03;9,7;14,34;10,1;39,9
Wed;13;01;2016;17:00;73,31;12,4;13,14;8,53;39,24
Wed;13;01;2016;17:15;75,22;11,9;13,18;10,42;39,72
Wed;13;01;2016;17:30;71,7;10,4;12,77;9,83;38,71
Wed;13;01;2016;17:45;74,46;13;12,98;8,98;39,5
Wed;13;01;2016;18:00;70,7;8,9;12,51;10,07;39,23
Wed;13;01;2016;18:15;74,32;13,7;10,72;10,58;39,33
Wed;13;01;2016;18:30;71,02;9,2;12,89;9,18;39,75
Wed;13;01;2016;18:45;75,73;13;13,13;10,38;39,23
Wed;13;01;2016;19:00;74,42;10,9;14,23;10,2;39,09
Wed;13;01;2016;19:15;72,91;10,4;13,16;8,87;40,47
Wed;13;01;2016;19:30;74;11,2;13,21;10,73;38,86
Wed;13;01;2016;19:45;71,93;10,6;13,09;8,84;39,41
Wed;13;01;2016;20:00;72,56;11,5;13,28;8,27;39,52
Wed;13;01;2016;20:15;71,98;10,9;10,9;10,98;39,2
Wed;13;01;2016;20:30;72,63;12;11,69;9,99;38,95
Wed;13;01;2016;20:45;71,11;9,7;13,38;8,75;39,28
Wed;13;01;2016;21:00;75,14;12,4;13,32;10,23;39,19
Wed;13;01;2016;21:15;73,69;10,4;14,63;9,4;39,26
Wed;13;01;2016;21:30;73,5;11,6;12,74;10,42;38,74
Wed;13;01;2016;21:45;72,02;10,4;13,2;8,76;39,66
Wed;13;01;2016;22:00;73,37;11,6;12,87;9,76;39,14
Wed;13;01;2016;22:15;74,88;11,6;14,08;10,22;38,98
Wed;13;01;2016;22:30;69,86;10,2;13,41;9,81;36,44
Wed;13;01;2016;22:45;74,06;13,1;13,01;8,64;39,31
Wed;13;01;2016;23:00;72,19;8,8;12,89;9,45;41,05
Wed;13;01;2016;23:15;76,09;13,7;13,45;9,53;39,4
Wed;13;01;2016;23:30;73,08;9,5;13,63;11,15;38,8
Wed;13;01;2016;23:45;75,65;12,3;12,79;10,32;40,23
Thu;14;01;2016;00:00;72,33;10,9;12,97;8,71;39,76
Thu;14;01;2016;00:15;73,75;10;13,34;11,24;39,17
Thu;14;01;2016;00:30;72,87;11,3;13,89;8,56;39,12
Thu;14;01;2016;00:45;73,4;10;12,98;10,57;39,84
Thu;14;01;2016;01:00;75,33;12,3;13,09;10,42;39,52
Thu;14;01;2016;01:15;71,09;11,4;13,06;7,99;38,63
Thu;14;01;2016;01:30;74,38;10,8;13,8;10,57;39,22
Thu;14;01;2016;01:45;73,47;11,2;12,72;10,18;39,37
Thu;14;01;2016;02:00;70,18;10;12,87;8,1;39,21
Thu;14;01;2016;02:15;76,51;12,6;12,37;12,16;39,38
Thu;14;01;2016;02:30;72,3;10,4;14,35;8,93;38,62
Thu;14;01;2016;02:45;72,89;9,8;12,33;11,2;39,56
Thu;14;01;2016;03:00;71,96;11,9;13,08;8,17;38,81
Thu;14;01;2016;03:15;72,1;9,7;12,95;10,03;39,41
Thu;14;01;2016;03:30;74;12,1;12,4;10,1;39,4
Thu;14;01;2016;03:45;73,4;10,5;13,84;9,56;39,5
Thu;14;01;2016;04:00;72,01;11;12,7;8,76;39,56
Thu;14;01;2016;04:15;72,34;10;12,37;10,73;39,24
Thu;14;01;2016;04:30;74,16;11,5;12,33;10,01;40,31
Thu;14;01;2016;04:45;71,22;11;12,33;8,7;39,19
Thu;14;01;2016;05:00;73,17;11,1;12,35;10,27;39,45
Thu;14;01;2016;05:15;76,11;12,2;13,77;10,28;39,85
Thu;14;01;2016;05:30;70,32;9;12,08;9,32;39,92
Thu;14;01;2016;05:45;74,07;12,4;12,46;9,93;39,29
Thu;14;01;2016;06:00;73,84;10,4;12,72;10,68;40,04
Thu;14;01;2016;06:15;72,1;11,4;12,42;8,99;39,29
Thu;14;01;2016;06:30;73,54;11,3;12,74;9,87;39,64
Thu;14;01;2016;06:45;75,14;9,9;14,2;11,22;39,82
Thu;14;01;2016;07:00;72,44;11,9;12,03;8,38;40,14
Thu;14;01;2016;07:15;72,9;9,5;12,46;11,16;39,77
Thu;14;01;2016;07:30;75,74;12,7;12,79;10,02;40,23
Thu;14;01;2016;07:45;71,02;9,2;12,59;8,7;40,53
Thu;14;01;2016;08:00;74,31;11,2;13,11;9,51;40,49
Thu;14;01;2016;08:15;74,77;11,4;13,35;9,64;40,37
Thu;14;01;2016;08:30;74,49;9,9;12,72;11,29;40,58
Thu;14;01;2016;08:45;74,37;12,4;12,16;10,26;39,55
Thu;14;01;2016;09:00;71,69;10,4;13,07;8,71;39,51
Thu;14;01;2016;09:15;73,07;10,6;12,48;10,62;39,38
Thu;14;01;2016;09:30;73,79;12,4;13,19;9,01;39,19
Thu;14;01;2016;09:45;75,25;9,5;13,3;11,67;40,77
Thu;14;01;2016;10:00;75,79;14,5;12,32;10,3;38,67
Thu;14;01;2016;10:15;69,75;8,4;12,65;8,4;40,3
Thu;14;01;2016;10:30;78,46;12,4;12,14;10,2;43,72
Thu;14;01;2016;10:45;71,39;11,1;10,89;10,53;38,87
Thu;14;01;2016;11:00;70,22;9,8;11,4;8,95;40,06
Thu;14;01;2016;11:15;76,88;13,9;12,83;10,82;39,32
Thu;14;01;2016;11:30;73,48;8,4;12,71;10,02;42,35
Thu;14;01;2016;11:45;76,83;12,2;12,76;9,81;42,06
Thu;14;01;2016;12:00;73,04;10,4;14,09;8,88;39,67
Thu;14;01;2016;12:15;73,25;10,5;12,25;10,2;40,29
Thu;14;01;2016;12:30;76,75;12,4;12,39;10,59;41,36
Thu;14;01;2016;12:45;70,6;8,5;12,73;8,88;40,49
Thu;14;01;2016;13:00;74,63;13,1;10,08;11,45;39,99
Thu;14;01;2016;13:15;69,4;9,4;12,56;7,8;39,63
Thu;14;01;2016;13:30;73,05;11,3;12,47;10,37;38,92
Thu;14;01;2016;13:45;70,44;9,6;12,59;10,66;37,59
Thu;14;01;2016;14:00;75,09;10,4;12,6;9,13;42,97
Thu;14;01;2016;14:15;75,06;11,5;13,81;9,35;40,4
Thu;14;01;2016;14:30;69,43;9,5;11,75;10,56;37,63
Thu;14;01;2016;14:45;73,28;11,8;11,17;9,52;40,79
Thu;14;01;2016;15:00;69,55;8,7;10,22;9,27;41,36
Thu;14;01;2016;15:15;72,16;12,1;13,05;9,33;37,68
Thu;14;01;2016;15:30;74,75;10,2;13,3;10,44;40,82
Thu;14;01;2016;15:45;77,69;12,9;12,61;10,62;41,56
Thu;14;01;2016;16:00;70,47;10,5;12,29;7,91;39,77
Thu;14;01;2016;16:15;76,76;11,2;12,79;10,83;41,95
Thu;14;01;2016;16:30;73,49;10,7;13,26;10,13;39,4
Thu;14;01;2016;16:45;70,51;9,2;10,87;9,52;40,92
Thu;14;01;2016;17:00;70,07;11,7;10,52;9,08;38,77
Thu;14;01;2016;17:15;71,06;8,5;13,07;9,58;39,92
Thu;14;01;2016;17:30;75,89;12,2;13,34;11,04;39,32
Thu;14;01;2016;17:45;71,55;10,1;12,38;9,87;39,19
Thu;14;01;2016;18:00;71,43;10,2;12,15;8,44;40,64
Thu;14;01;2016;18:15;70,47;10,5;12,46;9,65;37,86
Thu;14;01;2016;18:30;71,14;8,7;11,75;11,16;39,54
Thu;14;01;2016;18:45;71,36;11,6;10,52;7,73;41,5
Thu;14;01;2016;19:00;68,08;8,2;12,55;9,87;37,46
Thu;14;01;2016;19:15;72,88;10,6;12,57;10,53;39,18
Thu;14;01;2016;19:30;72,55;10;13,73;8,54;40,28
Thu;14;01;2016;19:45;70,26;10,6;12,24;9;38,42
Thu;14;01;2016;20:00;73,36;10,7;12,05;10,21;40,4
Thu;14;01;2016;20:15;68,28;8,3;10,71;9,73;39,55
Thu;14;01;2016;20:30;72,03;11,7;11,6;8,7;40,03
Thu;14;01;2016;20:45;70,22;8;12,7;9,38;40,14
Thu;14;01;2016;21:00;75,28;11,3;12,38;10,22;41,38
Thu;14;01;2016;21:15;74,31;9,2;13,52;10,31;41,29
Thu;14;01;2016;21:30;71,54;11;12,93;8,67;38,95
Thu;14;01;2016;21:45;70,88;10,3;9,74;11,01;39,83
Thu;14;01;2016;22:00;69,12;8,3;11,02;9,35;40,45
Thu;14;01;2016;22:15;74,34;11,5;13,6;9,14;40,09
Thu;14;01;2016;22:30;69,9;8,5;12,67;8,83;39,91
Thu;14;01;2016;22:45;73,75;10,8;12,53;10,24;40,18
Thu;14;01;2016;23:00;71,71;9,6;12,5;10,08;39,53
Thu;14;01;2016;23:15;70,03;9,4;10,71;10,17;39,75
Thu;14;01;2016;23:30;70,88;11,3;11,21;8,01;40,37
Thu;14;01;2016;23:45;68,31;7,4;12,41;9,64;38,85
Fri;15;01;2016;00:00;74,6;12,5;12,34;10,71;39,06
Fri;15;01;2016;00:15;71,69;8,9;13,82;8,22;40,74
Fri;15;01;2016;00:30;70,48;11,8;11,22;8,97;38,5
Fri;15;01;2016;00:45;69,26;8,4;10,02;10,46;40,38
Fri;15;01;2016;01:00;70,68;10,7;11,63;10,18;38,17
Fri;15;01;2016;01:15;71,28;9,5;14,11;8,95;38,72
Fri;15;01;2016;01:30;71,14;8,6;12,38;10,59;39,57
Fri;15;01;2016;01:45;69,99;11,5;11,49;9,18;37,82
Fri;15;01;2016;02:00;68,5;9,2;9,8;8,86;40,64
Fri;15;01;2016;02:15;74,18;10,9;13,37;10,73;39,19
Fri;15;01;2016;02:30;69,3;9,2;12,54;8,39;39,17
Fri;15;01;2016;02:45;73,02;9;12,29;10,5;41,24
Fri;15;01;2016;03:00;71,04;11,1;12,35;9,48;38,11
Fri;15;01;2016;03:15;67,99;8,8;10,96;9,5;38,73
Fri;15;01;2016;03:30;74,9;11,6;10,9;10,2;42,19
Fri;15;01;2016;03:45;67,8;9;12,64;8,28;37,88
Fri;15;01;2016;04:00;68,4;8,9;12,16;9;38,34
Fri;15;01;2016;04:15;74,36;10,5;13,02;9,08;41,76
Fri;15;01;2016;04:30;71,21;8,5;12,65;10,38;39,68
Fri;15;01;2016;04:45;67,95;10,8;9,85;8,62;38,68
Fri;15;01;2016;05:00;69,39;10,6;11,16;8,44;39,18
Fri;15;01;2016;05:15;70,96;8,7;12,75;9,44;40,07
Fri;15;01;2016;05:30;74,3;11;13,88;10,69;38,73
Fri;15;01;2016;05:45;68,58;8,5;12,01;8,6;39,47
Fri;15;01;2016;06:00;69,11;10,2;9,93;8,59;40,4
Fri;15;01;2016;06:15;67,74;9,4;11,04;9,18;38,13
Fri;15;01;2016;06:30;72,1;8,8;13,69;10,13;39,48
Fri;15;01;2016;06:45;72,87;12;12,35;8,49;40,03
Fri;15;01;2016;07:00;68,55;8,9;12,33;9,05;38,27
Fri;15;01;2016;07:15;68,17;9,4;11,88;9,83;37,06
Fri;15;01;2016;07:30;72,4;10,8;12,29;9,8;39,51
Fri;15;01;2016;07:45;70,39;8,6;13,55;8,37;39,86
Fri;15;01;2016;08:00;69,25;10,4;12,34;8,75;37,76
Fri;15;01;2016;08:15;70,21;9,5;12,41;10,05;38,25
Fri;15;01;2016;08:30;70,31;8,8;11,61;9,5;40,4
Fri;15;01;2016;08:45;67,64;10,6;10,2;8,99;37,85
Fri;15;01;2016;09:00;68,43;8,4;12,7;8,15;39,17
Fri;15;01;2016;09:15;74,81;10,4;12,94;10,41;41,06
Fri;15;01;2016;09:30;74,66;11,3;12,83;10,77;39,75
Fri;15;01;2016;09:45;68,02;8,9;12,38;8,64;38,09
Fri;15;01;2016;10:00;71,08;11;10,97;8,48;40,64
Fri;15;01;2016;10:15;72,05;8,7;11,28;9,04;43,04
Fri;15;01;2016;10:30;75,37;11,7;13,07;10,36;40,25
Fri;15;01;2016;10:45;75,44;9,8;13,09;9,16;43,39
Fri;15;01;2016;11:00;73,72;10,1;12,73;9,19;41,7
Fri;15;01;2016;11:15;68,2;10,5;10,87;8,71;38,12
Fri;15;01;2016;11:30;70,85;8,8;11,58;10,24;40,22
Fri;15;01;2016;11:45;78,34;11,7;13,37;9,66;43,61
Fri;15;01;2016;12:00;71,23;10,7;13,01;8,8;38,72
Fri;15;01;2016;12:15;75,07;11,9;12,88;8,41;41,87
Fri;15;01;2016;12:30;75,62;9,6;12,64;9,62;43,76
Fri;15;01;2016;12:45;75,17;12,1;13,65;10,78;38,64
Fri;15;01;2016;13:00;74,43;9,8;13,07;10,36;41,2
Fri;15;01;2016;13:15;79,13;12,3;13,16;10,6;43,07
Fri;15;01;2016;13:30;71,52;9,9;12,7;9,12;39,8
Fri;15;01;2016;13:45;75,77;11,9;13,08;8,52;42,26
Fri;15;01;2016;14:00;75,5;10,1;14,08;9,45;41,87
Fri;15;01;2016;14:15;75,94;12,1;12,83;11,26;39,76
Fri;15;01;2016;14:30;75,97;10,1;12,76;10,3;42,82
Fri;15;01;2016;14:45;75,96;11,4;12,76;8,78;43,02
Fri;15;01;2016;15:00;73,53;11;12,82;9,95;39,76
Fri;15;01;2016;15:15;74,57;11,3;10,84;10,25;42,18
Fri;15;01;2016;15:30;75,24;11,7;11,58;9,32;42,64
Fri;15;01;2016;15:45;72,26;10,8;13,05;8,94;39,47
Fri;15;01;2016;16:00;73,97;10,6;12,82;10,18;40,37
Fri;15;01;2016;16:15;76,8;10,9;12,63;10,3;42,96
Fri;15;01;2016;16:30;71,15;11,2;10,92;8,91;40,12
Fri;15;01;2016;16:45;73,39;10,2;11,87;10,09;41,24
Fri;15;01;2016;17:00;77,38;11;12,94;10,61;42,83
Fri;15;01;2016;17:15;71,03;9,8;12,67;8,53;40,04
Fri;15;01;2016;17:30;71,46;10;13,33;9,16;38,97
Fri;15;01;2016;17:45;72,38;10,4;10,56;10,36;41,06
Fri;15;01;2016;18:00;70,14;10,2;11,25;9,04;39,65
Fri;15;01;2016;18:15;72,46;10,3;12,81;9,09;40,26
Fri;15;01;2016;18:30;72,34;10,1;12,81;9,46;39,97
Fri;15;01;2016;18:45;73,83;10,6;13,78;10,61;38,84
Fri;15;01;2016;19:00;68,77;9,1;9,82;9,14;40,71
Fri;15;01;2016;19:15;64,23;11,4;11,28;8,69;32,86
Fri;15;01;2016;19:30;78,74;8,8;12,84;9,59;47,52
Fri;15;01;2016;19:45;73,52;11,2;13,8;10,84;37,68
Fri;15;01;2016;20:00;70,38;8,7;12,3;8,77;40,61
Fri;15;01;2016;20:15;71,54;11,6;10,98;8,56;40,41
Fri;15;01;2016;20:30;66,41;8,4;10,57;9,75;37,69
Fri;15;01;2016;20:45;77,25;12;13,48;10,99;40,78
Fri;15;01;2016;21:00;70,14;9,1;12,53;8,31;40,2
Fri;15;01;2016;21:15;69,66;10,8;12,84;8,72;37,31
Fri;15;01;2016;21:30;71,35;9,4;12,49;9,9;39,56
Fri;15;01;2016;21:45;73,74;9,7;13,12;10,34;40,58
Fri;15;01;2016;22:00;71,05;10,4;12,16;7,92;40,57
Fri;15;01;2016;22:15;67,87;8,5;12,22;9,02;38,13
Fri;15;01;2016;22:30;75,65;11,4;12,28;10,35;41,63
Fri;15;01;2016;22:45;73,1;9,3;13,4;8,62;41,79
Fri;15;01;2016;23:00;70,51;11;12,36;8,9;38,26
